latitude,longitude,cluster_title,cluster_id,text,message_id,title,summary,summary_id
50.4282552,30.4529175,Cultural Resilience,0.0,"The mirror opens! 📚✨ On September 30, we celebrate the All-Ukrainian Library Day! This day is an opportunity to look at the library from a new angle: with humor, creativity, and inspiration. The Central Library of Solomianskyi named after Hryhorii Skovoroda invites you to the Library Mirror, where everyone will find something for themselves — from memes to master classes. 😄 ""Speak in library language"" — an online presentation of library memes. 😍 ""Library science = art. How is that?"" — a creative workshop by librarians: poetess Tetiana Yarovitsyna, musician Ihor Yakubovskyi, historian-writer Oleksandr Mykhailik. ☕️ ""If you wrote a book, what would it be about?"" — 30 minutes of conversation and coffee/tea with your chosen/favorite/interesting librarian. 📚 ""How to find a book in 5 minutes"" — a master class on improving the personalization of reader services. 🤗 We look forward to seeing you on September 30 at the Library Mirror on Osviity Street, 14a from 9:00 to 19:00 — together we will make this day special!",13115.0,Library Day Celebrated in Kyiv,"('Kyiv police swiftly found a missing man using drones in Solomyansky Park, ensuring his safety as he was taken for medical care. Effective coordination was crucial in the search effort.', 1163)",5e20e893-5ea5-42a3-90ac-7d2168074b18
50.4413353,30.489963,Public Safety Concerns,2.0,"😱🚇 At the Vokzalna metro station, a suicide attempt. A person fell onto the tracks.",13114.0,Suicide Attempt at Metro Station,"('A woman fell onto the tracks at Vokzalna metro station, leading to a police and ambulance response. Fortunately, she survived, and train delays were minimal at 7 minutes.', 577)",ca99b4f4-dd85-4cb2-88d1-b09f978150d4
50.4503596,30.5245025,Cultural Resilience,0.0,"In Kyiv, an exhibition on men's mental health has opened at the railway station. A photo exhibition titled ""Be a Friend. To Yourself Too"" was presented at the central railway station in Kyiv, highlighting the important topic of men's mental health. The exhibition consists of photographs depicting rescuers, police officers, National Guard soldiers, and border guards working in the challenging conditions of war. The photographs on the stands show events that occurred during the full-scale war, including evacuations, shelling, and other difficult moments. They convey not only material destruction but also the deep emotional burden that accompanies Ukrainians every day. The aim of the event is to draw attention to the topic of mental health, both among law enforcement agencies and in Ukrainian society as a whole.",13111.0,Men's Mental Health Exhibition Opens,"('A fire on Ushynskyi Street destroyed a garage, while a missing friendly black pug named John adds to community concerns. Additionally, a fast tram is shedding plaster, posing safety risks.', 2853)",1da2d472-757b-4b4b-bce1-529a4791d6f7
50.4503596,30.5245025,Public Safety Concerns,2.0,"In Kyiv, an exhibition on men's mental health has opened at the railway station. A photo exhibition titled ""Be a Friend. To Yourself Too"" was presented at the central railway station in Kyiv, highlighting the important topic of men's mental health. The exhibition consists of photographs depicting rescuers, police officers, National Guard soldiers, and border guards working in the challenging conditions of war. The photographs on the stands show events that occurred during the full-scale war, including evacuations, shelling, and other difficult moments. They convey not only material destruction but also the deep emotional burden that accompanies Ukrainians every day. The aim of the event is to draw attention to the topic of mental health, both among law enforcement agencies and in Ukrainian society as a whole.",13111.0,Men's Mental Health Exhibition Opens,"('A garage fire on Ushynskyi Street and a missing dog in Kyiv are causing chaos, with traffic issues due to an accident. Urgent appeals for help circulate alongside charity events for military support.', 1874)",7af36581-c80e-4449-aa13-0c7eced59df8
50.430245,30.4694361,Cultural Resilience,0.0,"☀️ On this sunny and warm Saturday, a cleanup was held in the park named after Mykola Zerov. During the cleanup, a flowerbed was arranged using perennial and cereal plants, including daylilies, liriope, hostas, switchgrass, and astilbe 🌸🌾. More than 70 benches were also repaired and painted. It will be a bit inconvenient temporarily, but in a few days you will be able to relax on the bench and enjoy the autumn coziness of the park 🍁.",13081.0,Park Cleanup Enhances Mykola Zerov,"(""The park's cleanup led to temporary inconvenience as 70 benches were repaired. However, this effort will enhance the space for autumn relaxation soon."", 405)",389533a0-31cd-4b9c-bdc8-dedd33587679
50.430245,30.4694361,Public Safety Concerns,2.0,"☀️ On this sunny and warm Saturday, a cleanup was held in the park named after Mykola Zerov. During the cleanup, a flowerbed was arranged using perennial and cereal plants, including daylilies, liriope, hostas, switchgrass, and astilbe 🌸🌾. More than 70 benches were also repaired and painted. It will be a bit inconvenient temporarily, but in a few days you will be able to relax on the bench and enjoy the autumn coziness of the park 🍁.",13081.0,Park Cleanup Enhances Mykola Zerov,"('The park cleanup caused temporary inconvenience as over 70 benches were repaired and a new flowerbed was arranged, promising autumn comfort soon.', 403)",933a9467-58ec-4700-ad70-6357ef6ec35b
50.430245,30.4694361,Community Engagement,4.0,"☀️ On this sunny and warm Saturday, a cleanup was held in the park named after Mykola Zerov. During the cleanup, a flowerbed was arranged using perennial and cereal plants, including daylilies, liriope, hostas, switchgrass, and astilbe 🌸🌾. More than 70 benches were also repaired and painted. It will be a bit inconvenient temporarily, but in a few days you will be able to relax on the bench and enjoy the autumn coziness of the park 🍁.",13081.0,Park Cleanup Enhances Mykola Zerov,"(""The Mykola Zerov park cleanup temporarily limits bench access as over 70 benches are repaired and a new flowerbed is planted, but it'll improve the area's autumn enjoyment soon."", 413)",be368121-020a-40ec-8321-6b58ed2dc447
50.4549073,30.4651811,Cultural Resilience,0.0,"🍉 Time for the demonstration feedings at the Kyiv Zoo

➡️ 12:00 – gorilla Toni;
➡️ 12:20 – lions Hercules, Kristina, Viliya, and Darina;
➡️ 12:30 – hyenas Hasan and Tigran;
➡️ 12:40 – tigress Hekata;
➡️ 12:50 – tigers Rena and Baby;
➡️ 13:00 – tigress Dalila.",13072.0,Feeding Schedule at Kyiv Zoo,"('Kyiv Zoo starts pumpkin and watermelon weekends for animal enrichment, showcasing feeding events. Additionally, newly rescued Ara parrots enter socialization phase in their new aviary.', 777)",bfe9609b-69e5-47b1-8d3f-199b483ec2e5
50.4549073,30.4651811,Cultural Resilience,0.0,"🍉🦍 The final watermelon weekend will take place at the Kyiv Zoo.

On the last weekend of September, Kyiv Zoo will host the final watermelon weekend of this year. On Saturday and Sunday, gorilla Toni, lions, tigers, and hyenas will be fed. The feeding will take place according to the schedule.",13068.0,Final Watermelon Weekend at Zoo,"('Kyiv Zoo starts pumpkin and watermelon weekends for animal enrichment, showcasing feeding events. Additionally, newly rescued Ara parrots enter socialization phase in their new aviary.', 777)",bfe9609b-69e5-47b1-8d3f-199b483ec2e5
50.4549073,30.4651811,Job Opportunities,1.0,"🍉🦍 The final watermelon weekend will take place at the Kyiv Zoo.

On the last weekend of September, Kyiv Zoo will host the final watermelon weekend of this year. On Saturday and Sunday, gorilla Toni, lions, tigers, and hyenas will be fed. The feeding will take place according to the schedule.",13068.0,Final Watermelon Weekend at Zoo,"(""Kyiv Zoo's final watermelon weekend highlights animal enrichment, engaging nocturnal animals like gorilla Toni and lions, but raises concerns about access costs: 220 UAH for adults, 130 UAH for children."", 441)",f7f9f8c2-9ac3-4358-a365-d4c91a854aa2
50.4125989,30.4836221,Public Safety Concerns,2.0,"An auto crash occurred on Lobanovskyi Avenue, traffic is slowed.",13061.0,Traffic Slowdown on Lobanovskyi,"('Pedestrian traffic is restricted at Golovka stop due to a crash on Lobanovskyi Avenue, where a driver violated road markings. A VAZ car also caught fire but was extinguished safely.', 494)",92c33225-2144-465e-871f-24afb6837b98
18.9591534,72.8301356,Cultural Resilience,0.0,"About the culprit of today's traffic accident on Guzar:

Oh, it's quite a wonder why this goose fell apart on Guzar, right? It seems he drives so carefully.

Remember: impunity breeds permissiveness.",12971.0,Traffic Accident on Guzar,"('A traffic accident on Guzar raises concerns about driver behavior; impunity leads to careless driving, highlighting a need for stricter accountability to prevent future incidents.', 341)",e41c1b0f-99b6-4b99-9ab5-f3b9c4fa209f
18.9591534,72.8301356,Missing Pets,6.0,"About the culprit of today's traffic accident on Guzar:

Oh, it's quite a wonder why this goose fell apart on Guzar, right? It seems he drives so carefully.

Remember: impunity breeds permissiveness.",12971.0,Traffic Accident on Guzar,"('A careless driver caused a traffic accident on Guzar, highlighting the dangers of impunity and how it fosters reckless behavior on the roads.', 337)",e793e917-5473-4fe8-b2db-cd34dc4826a5
50.4538219,30.4882207,Public Safety Concerns,2.0,"🚧 Due to a traffic accident on Dehtyarivska Street, traffic is complicated in the direction of Oleksandr Dovzhenko Street.",12955.0,Traffic Complications on Dehtyarivska,"('A traffic accident on Dehtyarivska St. complicates routes to Oleksandr Dovzhenko St. Delays affect trams No. 14 and 15; a service team is en route to address the situation.', 400)",d3420bf5-850f-4fed-8e23-9f05bd46cadf
44.61665,33.525367,Public Safety Concerns,2.0,"🍔 There is one less McDonald's in Kyiv 😪

One of the first McDonald's in Ukraine at Sevastopol Square is closing for reconstruction.

After the reconstruction:

🍟 There will be 121 seats in the hall and 156 on the terrace.
🍟 Digital menu boards will be installed at the McDrive, an additional pickup window, and two new parking spaces for cars waiting for orders.
🍟 The restaurant will be equipped with a mobile diesel generator.

The updated establishment will open at the end of January 2025.",12949.0,McDonald's Closing for Renovation,"(""Kyiv's McDonald's at Sevastopol Square is closing for reconstruction, delaying trolleybus services. Meanwhile, corruption investigations occur nearby, impacting the area’s overall atmosphere."", 558)",7630d1ba-a821-40fd-b394-167c499f264e
50.4538219,30.4882207,Public Safety Concerns,2.0,💥 Traffic accident on Dehtyarivska Street.,12939.0,Traffic Accident Reported,"('A traffic accident on Dehtyarivska St. complicates routes to Oleksandr Dovzhenko St. Delays affect trams No. 14 and 15; a service team is en route to address the situation.', 400)",d3420bf5-850f-4fed-8e23-9f05bd46cadf
44.61665,33.525367,Public Safety Concerns,2.0,"〽️ Starting tomorrow, McDonald's at Sevastopol Square will close for repairs.",12936.0,McDonald's to Close for Repairs,"(""Kyiv's McDonald's at Sevastopol Square is closing for reconstruction, delaying trolleybus services. Meanwhile, corruption investigations occur nearby, impacting the area’s overall atmosphere."", 558)",7630d1ba-a821-40fd-b394-167c499f264e
50.4282552,30.4529175,Cultural Resilience,0.0,"KP UZN of the Solomianskyi district ℹ️ informs:

As part of the World Cleanup Day, we joined the cleanup that took place on Zaliznychna Street, where together with other communal enterprises and organizations of the district, we organized the area after the dismantling of illegal garages.",12925.0,Cleanup Event on Zaliznychna Street,"('Kyiv police swiftly found a missing man using drones in Solomyansky Park, ensuring his safety as he was taken for medical care. Effective coordination was crucial in the search effort.', 1163)",5e20e893-5ea5-42a3-90ac-7d2168074b18
50.4593178,30.4186364,Public Safety Concerns,2.0,"❗️ Starting September 24, major repairs of the escalators will begin at the ""Beresteiska"" metro station.

The planned repairs will start on escalator No. 1 and will last approximately until November 12. This escalator was last majorly repaired in 2012.",12924.0,Escalator Repairs at Beresteiska Metro,"('Escalator No. 1 at Beresteiska metro station will undergo major repairs from Sept 24 to Nov 12, last updated in 2012, impacting commuter access during this period.', 367)",328592bb-179f-4a64-9983-24c14c31e33f
50.4593178,30.4186364,Community Engagement,4.0,"❗️ Starting September 24, major repairs of the escalators will begin at the ""Beresteiska"" metro station.

The planned repairs will start on escalator No. 1 and will last approximately until November 12. This escalator was last majorly repaired in 2012.",12924.0,Escalator Repairs at Beresteiska Metro,"('Major escalator repairs at ""Beresteiska"" metro station start Sept 24, lasting until Nov 12. The last major work was in 2012, raising concerns about accessibility during this period.', 368)",0f6c2f4a-495c-450c-b903-66070cca1bbc
44.5057623,34.2146208,Public Safety Concerns,2.0,👀 This is what the morning looked like today in Vidradne due to air pollution.,12894.0,Morning Haze in Vidradne,"(""Vidradne faces severe air pollution, impacting visibility and health. Authorities must address this environmental issue for the community's well-being."", 312)",2c2c6213-e351-41a2-b280-8ae938a0cd23
50.4277302,30.4498082,Cultural Resilience,0.0,"🇺🇦 KOLIZHANKA HUB invites you to a women's charity meeting ""Angels of GOOD""

Join us at Vcentri Hub Solomianskyi to create Angels of ""GOOD"" for World Prematurity Day.

More details 👇

This is an annual tradition initiated by the CHARITY FOUNDATION ""ANNA MY"", which provides warmth and support to mothers caring for their tiny ones in perinatal centers.

You will have the opportunity to create two angels:
👼 One for yourself, as a talisman
👼 The second - for premature babies

✨ The meeting will be led by art therapist, psychologist, resource guide, and specialist working with mothers at the Family Art Therapy Center #Pospyshaychyky, Iryna Hassan.

📍 Vcentri Hub Solomianskyi | Volynska St., 28/17

🗓 Saturday, September 21

⏰ 11:00 AM – 1:00 PM

🌐 Registration via the link: https://forms.gle/rWi47WwCgdEvQD7fA",12891.0,Women's Charity Meeting in Kyiv,"('KOLIZHANKA HUB hosts a women\'s charity event, ""Angels of GOOD,"" to support mothers of premature babies, fostering community care and creativity for World Prematurity Day.', 531)",c4250482-4ef3-460e-a284-56222fd55d0a
50.4241074,30.49896829999999,Community Support,3.0,"The Public Organization Community of Protasov Yar ℹ️ informs:

Community! Friends!

Yesterday we witnessed another important and historic event on the path to victory in the functioning of the nature reserve named after Roman Ratushny ""Protasiv Yar"". The deputies of the Kyiv City Council supported and adopted extremely important decisions:

● ""On the statement of the Kyiv City Council regarding the status of the local significance landscape reserve ""Protasiv Yar"" named after Roman Ratushny"" No. 654

● ""On organizational and legal measures to protect the local significance landscape reserve ""Protasiv Yar"" named after Roman Ratushny"" No. 653

We sincerely thank the deputies for their support and the decisions made, which are of great importance for the community and the future of our city!",12887.0,Protasiv Yar Reserve Protected,"(""Kyiv City Council's adoption of measures to protect Protasiv Yar reserve marks a significant victory for the community, ensuring legal safeguards for the area's future."", 613)",0ce8b285-453f-4572-884f-bece21139b9a
50.4311122,30.4235445,Cultural Resilience,0.0,"✅All interested are invited to visit the Fair ""Workshop for Peace"" in Vidradnyi Park.

🗓 September 20-22, 2024, to purchase various handmade products and toys and to try various treats and drinks.

There will be goods for everyone, from small to adult, to suit any taste.",12842.0,Upcoming Fair in Vidradnyi Park,"('A pregnant woman allegedly stole 5000 hryvnias worth of goods from ""Prostor"" in Vidradnyi, raising community concerns as local events approach.', 414)",359273f3-7a15-4f77-8aa0-510b07bbcb79
50.4226568,30.5012244,Cultural Resilience,0.0,"🍁 **Kyiv City Council will consider a draft resolution on the purchase of Protasov Yar from private ownership to preserve the nature reserve in its current form.**

This was reported by the Deputy Mayor - Secretary of the Kyiv City Council Volodymyr Bondarenko.",12834.0,Kyiv City Council to Preserve Nature Reserve,"('Kyiv City Council plans to buy Protasov Yar from private owners to protect the nature reserve, ensuring its preservation amidst development concerns.', 350)",303bc091-914c-4706-b08e-93d3ff7234f9
49.9733498,36.3201918,Public Safety Concerns,2.0,"⚡️ **Kyiv City Council will consider another ""toilet scheme"" for the construction of a residential complex.**

On September 19, the Kyiv City Council will consider another ""toilet scheme"" for the construction of a residential complex. This concerns the construction of a residential complex on a site where there is currently a parking lot, at the intersection of Shalimova and Huzara Streets.

This was reported by Kyiv City Council member Ksenia Semenova.",12829.0,Controversial Residential Complex Proposal,"('Kyiv City Council will consider a plan to build residential complexes on a parking lot site, raising concerns about inadequate urban planning and public space loss.', 393)",0924cb82-dc74-4caa-9a39-0eca980932db
49.9733498,36.3201918,Cultural Resilience,0.0,"⚡️ **Kyiv City Council will consider another ""toilet scheme"" for the construction of a residential complex.**

On September 19, the Kyiv City Council will consider another ""toilet scheme"" for the construction of a residential complex. This concerns the construction of a residential complex on a site where there is currently a parking lot, at the intersection of Shalimova and Huzara Streets.

This was reported by Kyiv City Council member Ksenia Semenova.",12829.0,Controversial Residential Complex Proposal,"('Kyiv City Council plans to approve a controversial ""toilet scheme"" for a residential complex on a parking lot site, raising concerns over urban development impacts.', 395)",199ad45d-4075-412f-a741-7d711dd56e88
48.4289381,22.7240532,Public Safety Concerns,2.0,The renovation of the theater on Yerevanska Street for 10 million UAH has begun.,12814.0,Theater Renovation Begins,"(""Renovation of Yerevanska Street theater begins with a 10 million UAH budget, raising concerns about potential budget overruns and the project's impact on local community events."", 323)",fab16c62-0cc9-4e81-9dd5-be78604ff489
44.61665,33.525367,Public Safety Concerns,2.0,"**The movement of trolleybuses No. 8, 9k, 22k, 30, 35, 40, 40k, 42 is delayed.**

The movement of trolleybuses No. 8, 9k, 22k, 30, 35, 40, 40k, 42 at Sevastopol Square is delayed due to technical reasons. The responsible service of the enterprise has been dispatched to the site.",12810.0,Trolleybus Delays at Sevastopol Square,"(""Kyiv's McDonald's at Sevastopol Square is closing for reconstruction, delaying trolleybus services. Meanwhile, corruption investigations occur nearby, impacting the area’s overall atmosphere."", 558)",7630d1ba-a821-40fd-b394-167c499f264e
50.4233249,30.4805921,Public Safety Concerns,2.0,"**The movement of trolleybuses No. 3, 40, 40k is delayed.**

The movement of trolleybuses No. 3, 40, 41 on Solomianska Street is delayed due to technical reasons. The responsible service of the enterprise has been dispatched to the scene.",12730.0,Trolleybus Delays Reported,"('Trolleybus delays on Solomianska St. due to ongoing pipe replacements. Traffic issues persist as work continues; a drug dealer was also apprehended in the area.', 655)",1554e326-e8d0-46dd-9e36-f53bf0a22fb2
48.5239882,25.0302734,Public Safety Concerns,2.0,"**The movement of trolleybuses No. 22k, 27, 30, 42 is delayed.**

The movement of trolleybuses No. 22k, 27, 30, 42 on Hetmana Street is delayed due to an accident. Police have been called to the scene.",12649.0,Trolleybus Delays Due to Accident,"('Trolleybus services No. 22k, 27, 30, and 42 are delayed on Hetmana St. due to an accident, while groundwork for new crossings continues amid ongoing air raid alerts in Kyiv.', 507)",09cd78f6-c286-42af-9d42-51185bf7e246
50.4587577,30.4194449,Public Safety Concerns,2.0,"**The movement of trolleybuses No. 7, 36 is delayed.**

The movement of trolleybuses No. 7, 36 on Beresteyskyi Ave. - metro station ""Zhytomyrska"" towards metro station ""Ukrainian Heroes Square"" is delayed due to a traffic accident. The police have been called to the scene.

Bus movement has been organized to the metro station ""Sviatoshyn"".",12355.0,Trolleybus Delays Due to Accident,"('Trolleybuses No. 7 and 36 in Kyiv face delays due to a traffic accident on Beresteyskyi Ave., causing heavy traffic jams and increased air pollution. Police are responding to the incident.', 615)",ebc9257b-3155-4e6f-a40d-6cf013f213b8
50.4513475,30.44457199999999,Public Safety Concerns,2.0,"**The movement of trolleybuses No. 4, 5, 7, 22, 27, 30, 42 is delayed**

The movement of trolleybuses No. 4, 5, 7, 22, 27, 30, 42 at the metro station ""Shulyavska"" is delayed due to the lack of voltage.",12255.0,Trolleybus Services Delayed in Kyiv,"('Trolleybuses No. 4, 5, 7, 22, 27, 30, and 42 face delays at Shulyavska metro station due to insufficient voltage, impacting public transport efficiency.', 392)",29312292-bfe6-4cea-b6fa-9e39ff2b60ab
50.4313864,30.4704653,Public Safety Concerns,2.0,❗️Traffic accident at Solomianska Square.,12803.0,Traffic Accident at Solomianska Square,"('Traffic at Solomianska Square is disrupted due to a recent accident and ongoing repairs on Lypkivskyi, resulting in one lane closed and potential delays for commuters.', 349)",79a732b4-6da3-4df4-9910-2d45b1a905da
50.4549073,30.4651811,Cultural Resilience,0.0,"⚡ Watermelon weekends at Kyiv Zoo: this weekend, the residents of the bear continent will enjoy the berries, — KMDA.

For the animals, this is not just a treat, but part of an important enrichment program. Admission for adults is 220 UAH, and for children — 130 UAH.",12743.0,Watermelon Treats at Zoo,"('Kyiv Zoo starts pumpkin and watermelon weekends for animal enrichment, showcasing feeding events. Additionally, newly rescued Ara parrots enter socialization phase in their new aviary.', 777)",bfe9609b-69e5-47b1-8d3f-199b483ec2e5
50.4549073,30.4651811,Missing Pets,6.0,"⚡ Watermelon weekends at Kyiv Zoo: this weekend, the residents of the bear continent will enjoy the berries, — KMDA.

For the animals, this is not just a treat, but part of an important enrichment program. Admission for adults is 220 UAH, and for children — 130 UAH.",12743.0,Watermelon Treats at Zoo,"(""Kyiv Zoo's enrichment programs enhance animal care, like weekend watermelon treats for bears. Two rehabilitated Ara parrots are now socializing in a new aviary after war rescue."", 482)",bbc3b9c6-fdc2-46b0-800f-21afe6707df6
50.4549073,30.4651811,Job Opportunities,1.0,"⚡ Watermelon weekends at Kyiv Zoo: this weekend, the residents of the bear continent will enjoy the berries, — KMDA.

For the animals, this is not just a treat, but part of an important enrichment program. Admission for adults is 220 UAH, and for children — 130 UAH.",12743.0,Watermelon Treats at Zoo,"(""Kyiv Zoo's final watermelon weekend highlights animal enrichment, engaging nocturnal animals like gorilla Toni and lions, but raises concerns about access costs: 220 UAH for adults, 130 UAH for children."", 441)",f7f9f8c2-9ac3-4358-a365-d4c91a854aa2
50.4311122,30.4235445,Public Safety Concerns,2.0,"Smoke is coming from the building of an abandoned pool in Vidradnyi, probably set on fire again by homeless people.",12735.0,Smoke from Abandoned Pool,"('Smoke from an abandoned pool in Vidradnyi, likely set by homeless individuals, raises public safety concerns. Meanwhile, a pregnant woman is wanted for shoplifting goods worth 5000 hryvnias.', 390)",b5d931a6-ae02-4fd8-8681-da2410245554
50.4311122,30.4235445,Cultural Resilience,0.0,"Attention! #Wanted!

A female individual came into the ""Prostor"" store in Vidradnyi, where she stole goods worth 5000 hryvnias.
By the way, it seems she is also pregnant.

Maybe someone will recognize her?",12734.0,Wanted: Pregnant Shoplifter,"('A pregnant woman allegedly stole 5000 hryvnias worth of goods from ""Prostor"" in Vidradnyi, raising community concerns as local events approach.', 414)",359273f3-7a15-4f77-8aa0-510b07bbcb79
50.4311122,30.4235445,Public Safety Concerns,2.0,"Attention! #Wanted!

A female individual came into the ""Prostor"" store in Vidradnyi, where she stole goods worth 5000 hryvnias.
By the way, it seems she is also pregnant.

Maybe someone will recognize her?",12734.0,Wanted: Pregnant Shoplifter,"('Smoke from an abandoned pool in Vidradnyi, likely set by homeless individuals, raises public safety concerns. Meanwhile, a pregnant woman is wanted for shoplifting goods worth 5000 hryvnias.', 390)",b5d931a6-ae02-4fd8-8681-da2410245554
50.4311122,30.4235445,Missing Pets,6.0,"Attention! #Wanted!

A female individual came into the ""Prostor"" store in Vidradnyi, where she stole goods worth 5000 hryvnias.
By the way, it seems she is also pregnant.

Maybe someone will recognize her?",12734.0,Wanted: Pregnant Shoplifter,"('A pregnant woman stole 5000 hryvnias worth of goods from the ""Prostor"" store in Vidradnyi. Authorities seek public help to identify her.', 350)",eae91ad0-1f50-421e-8f6a-3692da2cf8a0
50.4484937,30.4194663,Public Safety Concerns,2.0,**Tram traffic on routes No. 14 and 15 is delayed**. The movement of trams No. 14 and 15 on Vasylenka Street towards Starovokzalna Street is delayed for technical reasons. A responsible service of the company has been dispatched to the site.,12728.0,Tram Delays on Vasylenka Street,"('Tram routes No. 14 and 15 face delays on Vasylenka St. due to technical issues and a parked car. Services are dispatched to resolve the situation amid ongoing Shahed attacks in Kyiv.', 527)",e18b6c88-959d-4ad8-8b2f-66588b8400a8
50.4538219,30.4882207,Public Safety Concerns,2.0,"The movement of trams No. 14, 15 is delayed on Dehtyarivska Street 36 for technical reasons. A responsible service of the enterprise has been dispatched to the site.",12153.0,Tram Delays on Dehtyarivska,"('A traffic accident on Dehtyarivska St. complicates routes to Oleksandr Dovzhenko St. Delays affect trams No. 14 and 15; a service team is en route to address the situation.', 400)",d3420bf5-850f-4fed-8e23-9f05bd46cadf
50.4000293,30.51907,Public Safety Concerns,2.0,🚧Utility workers have partially localized the leak at the intersection of Holosiivska and Horyana streets. A vehicle has partially sunk under the asphalt at the site of the damage. Further work is currently suspended as other vehicles are parked nearby. Traffic is limited to two lanes out of four in the direction of Holosiivskyi Avenue.,12693.0,Utility Leak Addressed in Kyiv,"('A utility leak at Holosiivska and Horyana streets has caused a vehicle to sink under asphalt, limiting traffic to two lanes and halting repairs due to parked vehicles nearby.', 374)",dda732b1-a84b-46c6-a63e-5ab746866a0e
50.4587577,30.4194449,Public Safety Concerns,2.0,"⚡ Wild traffic jams in Kyiv: on the right bank, traffic has built up on Beresteyskyi Avenue from Zhytomyrska to Beresteiska and from Shuliavska to Halytska Square, — eyewitnesses.",12665.0,Wild Traffic Jams Reported,"('Trolleybuses No. 7 and 36 in Kyiv face delays due to a traffic accident on Beresteyskyi Ave., causing heavy traffic jams and increased air pollution. Police are responding to the incident.', 615)",ebc9257b-3155-4e6f-a40d-6cf013f213b8
50.446083,30.4571071,Public Safety Concerns,2.0,"⚠️ **Collision of a car with a trolleybus: Kyiv police are establishing the circumstances of the accident in the Solomianskyi district.**

The traffic accident occurred today in the afternoon on Borshchahivska Street in the Solomianskyi district of Kyiv. Investigators from the police department and patrol officers are still working at the scene.

According to preliminary information, the driver of a Suzuki car, born in 1954, lost control, crossed into the oncoming lane, and collided with a trolleybus that was stopped due to an accident involving a Nissan car.

As a result of the collision, a passenger of the car, born in 1952, and an elderly woman standing near the trolleybus were injured. The injured were hospitalized for medical assistance.

Police continue to work at the scene, and the legal qualification of the incident is being determined.",12655.0,Car-Trolleybus Collision in Solomianskyi,"('A car lost control and collided with a trolleybus in Kyiv, injuring two. Police are investigating, and the legal ramifications are pending.', 475)",5ee00bba-094c-4d03-8f1f-48e475613c2b
50.446083,30.4571071,Stabbing Incident Concern,5.0,"⚠️ **Collision of a car with a trolleybus: Kyiv police are establishing the circumstances of the accident in the Solomianskyi district.**

The traffic accident occurred today in the afternoon on Borshchahivska Street in the Solomianskyi district of Kyiv. Investigators from the police department and patrol officers are still working at the scene.

According to preliminary information, the driver of a Suzuki car, born in 1954, lost control, crossed into the oncoming lane, and collided with a trolleybus that was stopped due to an accident involving a Nissan car.

As a result of the collision, a passenger of the car, born in 1952, and an elderly woman standing near the trolleybus were injured. The injured were hospitalized for medical assistance.

Police continue to work at the scene, and the legal qualification of the incident is being determined.",12655.0,Car-Trolleybus Collision in Solomianskyi,"(""A collision in Kyiv's Solomianskyi district involved a Suzuki car and a stopped trolleybus, injuring two, including an elderly woman. Police are investigating the incident."", 483)",1f82eb43-279c-4844-ab6a-f069e20980b6
50.4313864,30.4704653,Public Safety Concerns,2.0,"Repair work on Lypkivskyi continues.

One lane in the direction of Solomianska Square is closed.",12652.0,Lane Closure for Repairs,"('Traffic at Solomianska Square is disrupted due to a recent accident and ongoing repairs on Lypkivskyi, resulting in one lane closed and potential delays for commuters.', 349)",79a732b4-6da3-4df4-9910-2d45b1a905da
50.4587577,30.4194449,Public Safety Concerns,2.0,"The movement of trolleybuses No. 4, 5, 7 is delayed on Beresteyskyi Avenue towards the ""Ukrainian Heroes Square"" metro station due to a traffic accident. Police have been called to the scene.",12149.0,Trolleybus Delays Due to Accident,"('Trolleybuses No. 7 and 36 in Kyiv face delays due to a traffic accident on Beresteyskyi Ave., causing heavy traffic jams and increased air pollution. Police are responding to the incident.', 615)",ebc9257b-3155-4e6f-a40d-6cf013f213b8
48.5239882,25.0302734,Public Safety Concerns,2.0,"🚶‍➡️🛣️ In Kyiv, two new ground crossings are being arranged to duplicate the underground and above-ground ones.

Work is being carried out at the crossings: across Hetmana Street on Oleksy Tykhyi Street and across Valerii Lobanovskyi Avenue on Demiivska Street. The lowering of the curb has already been completed, and the work is expected to be fully finished by the end of 2024.",12647.0,New Ground Crossings Under Construction,"('Trolleybus services No. 22k, 27, 30, and 42 are delayed on Hetmana St. due to an accident, while groundwork for new crossings continues amid ongoing air raid alerts in Kyiv.', 507)",09cd78f6-c286-42af-9d42-51185bf7e246
50.446306,30.520272,Cultural Resilience,0.0,"⚡️ The Roman Ratushnyi Nature Reserve in Protasov Yar is under threat: people have gathered for a rally outside the Kyiv City State Administration.

The head of the Kyiv City Council's permanent commission on architecture, urban planning, and land relations has invited the construction company, faction leaders, and representatives of the NGO 'Protect Protasov Yar' and the community today at 15:00 to 'discuss problematic issues that may arise when considering the draft decisions of the Kyiv City Council regarding the protection of the Roman Ratushnyi Nature Reserve in Protasov Yar'.

These are the projects aimed at preserving the status of Protasov Yar as a green zone.

Activists claim that the representative of the developer had previously met with Kyiv City Council deputies without the presence of community representatives. Therefore, people decided to gather outside the Kyiv City Council.",12625.0,Rally to Protect Nature Reserve,"('The Roman Ratushnyi Nature Reserve faces threats from development plans. Activists rally for community inclusion in discussions with the Kyiv Council on preserving this vital green zone.', 474)",6601be03-44b9-4f62-80a1-5e2c8a676cd2
