text,cluster_title,longitude,latitude,summary,summary_id,place_id
"You don't deserve even one star. Change your name, because you haven't heard of the Hippocratic Oath! Today at around 18:20 I was returning home from work (I was sick all day, I won't list what and how) near the Fora store at Havela 4, I felt very sick, to the point that I had a momentary feeling of fear of death. .I understand that I will not reach the house. Dizziness, my eyes darken, I can't feel my arms, legs, frantic heartbeat, chest pain...I start breathing deeply...controlling myself little by little, my hands are shaking, I google the work schedule of ""Hippocrates"" because I'm local and always knew that she is here. I see it written in Google ""Opened"". I go there, go up the stairs, the door is closed. I call the operators' numbers - they don't answer, but I feel so bad that I still call the landline without losing hope:
- Hello ""Hippocrates""
- Hello, good day? are you open
- Yes, they are open
- How to get to you? It's closed here.
- uh...mmmm...well, the administrator is there, she left, and there are no records at all for today!!
- I'm not on the record, I'm passing, it's very bad, please, I just need to measure the pressure
- and the pressure? ok, wait a bit, I will clarify (on the line)
- I'm waiting.
- Sorry, we do not provide services to passers-by.
- But please, I feel very bad. Really very...
- Well, sorry, unfortunately not

Sorry. I am aware that the clinic is private, paid, has its own rules, etc. But how? Tell me how? You can refuse a person who says ""I'm at your door, please just measure the pressure, it just excludes me very badly"" at that moment I was ready to pay a lot of money so that in this moment of fear, someone from the doctors was with me... although b before arrival 103.
Why does the clinic not indicate on its website that it is closed ""for passers-by""? And why is it basically closed there, if the opening hours are indicated until 11:00 p.m.

A clinic with the name ""Hippocrates"", but as it turned out, behind such a beautiful, loud name is indifference.

If you at least partially share my disappointment, have a conversation with the team...
So that in the future it would be at least ""Sorry, our website states that everything is by appointment only, we cannot help you. You can familiarize yourself."" Or instead of ""We do not serve passers-by"" - we do not have such a service to measure blood pressure. Then there would be no questions...

Not when: - ""Excuse me, I'm a policeman, I'm in uniform, I think I'm going to fall right here right now....please..."" (more likely, I just wanted someone to come to me, and I was confident in the doctors)💔
- eeee...No, I'm sorry...well, unfortunately

I understand that you are not 103
But that's all, it's too...
""We do not serve passers-by"" 💔💔💔",Quality of Services,50.4474759,30.4258045,"('The clinic ""Hippocrates"" refused to help a sick person needing urgent care, insisting on appointments and displaying indifference despite open hours, leading to disappointment and frustration.', 1090)",2badec72-1e21-4509-9464-c4315fbbf483,7a093ae5f8462b528b5c63fc8ee01316
"You don't deserve even one star. Change your name, because you haven't heard of the Hippocratic Oath! Today at around 18:20 I was returning home from work (I was sick all day, I won't list what and how) near the Fora store at Havela 4, I felt very sick, to the point that I had a momentary feeling of fear of death. .I understand that I will not reach the house. Dizziness, my eyes darken, I can't feel my arms, legs, frantic heartbeat, chest pain...I start breathing deeply...controlling myself little by little, my hands are shaking, I google the work schedule of ""Hippocrates"" because I'm local and always knew that she is here. I see it written in Google ""Opened"". I go there, go up the stairs, the door is closed. I call the operators' numbers - they don't answer, but I feel so bad that I still call the landline without losing hope:
- Hello ""Hippocrates""
- Hello, good day? are you open
- Yes, they are open
- How to get to you? It's closed here.
- uh...mmmm...well, the administrator is there, she left, and there are no records at all for today!!
- I'm not on the record, I'm passing, it's very bad, please, I just need to measure the pressure
- and the pressure? ok, wait a bit, I will clarify (on the line)
- I'm waiting.
- Sorry, we do not provide services to passers-by.
- But please, I feel very bad. Really very...
- Well, sorry, unfortunately not

Sorry. I am aware that the clinic is private, paid, has its own rules, etc. But how? Tell me how? You can refuse a person who says ""I'm at your door, please just measure the pressure, it just excludes me very badly"" at that moment I was ready to pay a lot of money so that in this moment of fear, someone from the doctors was with me... although b before arrival 103.
Why does the clinic not indicate on its website that it is closed ""for passers-by""? And why is it basically closed there, if the opening hours are indicated until 11:00 p.m.

A clinic with the name ""Hippocrates"", but as it turned out, behind such a beautiful, loud name is indifference.

If you at least partially share my disappointment, have a conversation with the team...
So that in the future it would be at least ""Sorry, our website states that everything is by appointment only, we cannot help you. You can familiarize yourself."" Or instead of ""We do not serve passers-by"" - we do not have such a service to measure blood pressure. Then there would be no questions...

Not when: - ""Excuse me, I'm a policeman, I'm in uniform, I think I'm going to fall right here right now....please..."" (more likely, I just wanted someone to come to me, and I was confident in the doctors)💔
- eeee...No, I'm sorry...well, unfortunately

I understand that you are not 103
But that's all, it's too...
""We do not serve passers-by"" 💔💔💔",Hotel Quality Concerns,50.4474759,30.4258045,"('A desperate individual was turned away from the ""Hippocrates"" clinic despite severe illness due to strict appointment-only policies, highlighting indifference and poor communication about services.', 980)",637fdc25-d8d8-4e83-b633-ee190114b040,7a093ae5f8462b528b5c63fc8ee01316
"You don't deserve even one star. Change your name, because you haven't heard of the Hippocratic Oath! Today at around 18:20 I was returning home from work (I was sick all day, I won't list what and how) near the Fora store at Havela 4, I felt very sick, to the point that I had a momentary feeling of fear of death. .I understand that I will not reach the house. Dizziness, my eyes darken, I can't feel my arms, legs, frantic heartbeat, chest pain...I start breathing deeply...controlling myself little by little, my hands are shaking, I google the work schedule of ""Hippocrates"" because I'm local and always knew that she is here. I see it written in Google ""Opened"". I go there, go up the stairs, the door is closed. I call the operators' numbers - they don't answer, but I feel so bad that I still call the landline without losing hope:
- Hello ""Hippocrates""
- Hello, good day? are you open
- Yes, they are open
- How to get to you? It's closed here.
- uh...mmmm...well, the administrator is there, she left, and there are no records at all for today!!
- I'm not on the record, I'm passing, it's very bad, please, I just need to measure the pressure
- and the pressure? ok, wait a bit, I will clarify (on the line)
- I'm waiting.
- Sorry, we do not provide services to passers-by.
- But please, I feel very bad. Really very...
- Well, sorry, unfortunately not

Sorry. I am aware that the clinic is private, paid, has its own rules, etc. But how? Tell me how? You can refuse a person who says ""I'm at your door, please just measure the pressure, it just excludes me very badly"" at that moment I was ready to pay a lot of money so that in this moment of fear, someone from the doctors was with me... although b before arrival 103.
Why does the clinic not indicate on its website that it is closed ""for passers-by""? And why is it basically closed there, if the opening hours are indicated until 11:00 p.m.

A clinic with the name ""Hippocrates"", but as it turned out, behind such a beautiful, loud name is indifference.

If you at least partially share my disappointment, have a conversation with the team...
So that in the future it would be at least ""Sorry, our website states that everything is by appointment only, we cannot help you. You can familiarize yourself."" Or instead of ""We do not serve passers-by"" - we do not have such a service to measure blood pressure. Then there would be no questions...

Not when: - ""Excuse me, I'm a policeman, I'm in uniform, I think I'm going to fall right here right now....please..."" (more likely, I just wanted someone to come to me, and I was confident in the doctors)💔
- eeee...No, I'm sorry...well, unfortunately

I understand that you are not 103
But that's all, it's too...
""We do not serve passers-by"" 💔💔💔",Public Safety Concerns,50.4474759,30.4258045,"('A patient faced severe health issues but was denied assistance at a clinic despite claiming emergency. Miscommunication and indifference marred the experience, raising concerns about service transparency.', 1088)",1b2b8b27-d7c1-4afe-871c-4377e3dc4c06,7a093ae5f8462b528b5c63fc8ee01316
"You don't deserve even one star. Change your name, because you haven't heard of the Hippocratic Oath! Today at around 18:20 I was returning home from work (I was sick all day, I won't list what and how) near the Fora store at Havela 4, I felt very sick, to the point that I had a momentary feeling of fear of death. .I understand that I will not reach the house. Dizziness, my eyes darken, I can't feel my arms, legs, frantic heartbeat, chest pain...I start breathing deeply...controlling myself little by little, my hands are shaking, I google the work schedule of ""Hippocrates"" because I'm local and always knew that she is here. I see it written in Google ""Opened"". I go there, go up the stairs, the door is closed. I call the operators' numbers - they don't answer, but I feel so bad that I still call the landline without losing hope:
- Hello ""Hippocrates""
- Hello, good day? are you open
- Yes, they are open
- How to get to you? It's closed here.
- uh...mmmm...well, the administrator is there, she left, and there are no records at all for today!!
- I'm not on the record, I'm passing, it's very bad, please, I just need to measure the pressure
- and the pressure? ok, wait a bit, I will clarify (on the line)
- I'm waiting.
- Sorry, we do not provide services to passers-by.
- But please, I feel very bad. Really very...
- Well, sorry, unfortunately not

Sorry. I am aware that the clinic is private, paid, has its own rules, etc. But how? Tell me how? You can refuse a person who says ""I'm at your door, please just measure the pressure, it just excludes me very badly"" at that moment I was ready to pay a lot of money so that in this moment of fear, someone from the doctors was with me... although b before arrival 103.
Why does the clinic not indicate on its website that it is closed ""for passers-by""? And why is it basically closed there, if the opening hours are indicated until 11:00 p.m.

A clinic with the name ""Hippocrates"", but as it turned out, behind such a beautiful, loud name is indifference.

If you at least partially share my disappointment, have a conversation with the team...
So that in the future it would be at least ""Sorry, our website states that everything is by appointment only, we cannot help you. You can familiarize yourself."" Or instead of ""We do not serve passers-by"" - we do not have such a service to measure blood pressure. Then there would be no questions...

Not when: - ""Excuse me, I'm a policeman, I'm in uniform, I think I'm going to fall right here right now....please..."" (more likely, I just wanted someone to come to me, and I was confident in the doctors)💔
- eeee...No, I'm sorry...well, unfortunately

I understand that you are not 103
But that's all, it's too...
""We do not serve passers-by"" 💔💔💔",Healthcare Accessibility,50.4474759,30.4258045,"('A local man in distress was denied help at a clinic that falsely advertised its hours. Despite feeling severely ill, he was turned away for not having an appointment, highlighting indifference to urgent needs.', 985)",a24789cf-e177-4a64-96b2-8166456478e3,7a093ae5f8462b528b5c63fc8ee01316
"You don't deserve even one star. Change your name, because you haven't heard of the Hippocratic Oath! Today at around 18:20 I was returning home from work (I was sick all day, I won't list what and how) near the Fora store at Havela 4, I felt very sick, to the point that I had a momentary feeling of fear of death. .I understand that I will not reach the house. Dizziness, my eyes darken, I can't feel my arms, legs, frantic heartbeat, chest pain...I start breathing deeply...controlling myself little by little, my hands are shaking, I google the work schedule of ""Hippocrates"" because I'm local and always knew that she is here. I see it written in Google ""Opened"". I go there, go up the stairs, the door is closed. I call the operators' numbers - they don't answer, but I feel so bad that I still call the landline without losing hope:
- Hello ""Hippocrates""
- Hello, good day? are you open
- Yes, they are open
- How to get to you? It's closed here.
- uh...mmmm...well, the administrator is there, she left, and there are no records at all for today!!
- I'm not on the record, I'm passing, it's very bad, please, I just need to measure the pressure
- and the pressure? ok, wait a bit, I will clarify (on the line)
- I'm waiting.
- Sorry, we do not provide services to passers-by.
- But please, I feel very bad. Really very...
- Well, sorry, unfortunately not

Sorry. I am aware that the clinic is private, paid, has its own rules, etc. But how? Tell me how? You can refuse a person who says ""I'm at your door, please just measure the pressure, it just excludes me very badly"" at that moment I was ready to pay a lot of money so that in this moment of fear, someone from the doctors was with me... although b before arrival 103.
Why does the clinic not indicate on its website that it is closed ""for passers-by""? And why is it basically closed there, if the opening hours are indicated until 11:00 p.m.

A clinic with the name ""Hippocrates"", but as it turned out, behind such a beautiful, loud name is indifference.

If you at least partially share my disappointment, have a conversation with the team...
So that in the future it would be at least ""Sorry, our website states that everything is by appointment only, we cannot help you. You can familiarize yourself."" Or instead of ""We do not serve passers-by"" - we do not have such a service to measure blood pressure. Then there would be no questions...

Not when: - ""Excuse me, I'm a policeman, I'm in uniform, I think I'm going to fall right here right now....please..."" (more likely, I just wanted someone to come to me, and I was confident in the doctors)💔
- eeee...No, I'm sorry...well, unfortunately

I understand that you are not 103
But that's all, it's too...
""We do not serve passers-by"" 💔💔💔",Poor Customer Service,50.4474759,30.4258045,"('The ""Hippocrates"" clinic failed to assist a patient in crisis, insisting on appointment-only service, despite misleading hours. Poor communication leaves many disappointed and frustrated.', 1171)",875e5e58-b109-4e92-ac24-5547a6ab64f5,7a093ae5f8462b528b5c63fc8ee01316
"You don't deserve even one star. Change your name, because you haven't heard of the Hippocratic Oath! Today at around 18:20 I was returning home from work (I was sick all day, I won't list what and how) near the Fora store at Havela 4, I felt very sick, to the point that I had a momentary feeling of fear of death. .I understand that I will not reach the house. Dizziness, my eyes darken, I can't feel my arms, legs, frantic heartbeat, chest pain...I start breathing deeply...controlling myself little by little, my hands are shaking, I google the work schedule of ""Hippocrates"" because I'm local and always knew that she is here. I see it written in Google ""Opened"". I go there, go up the stairs, the door is closed. I call the operators' numbers - they don't answer, but I feel so bad that I still call the landline without losing hope:
- Hello ""Hippocrates""
- Hello, good day? are you open
- Yes, they are open
- How to get to you? It's closed here.
- uh...mmmm...well, the administrator is there, she left, and there are no records at all for today!!
- I'm not on the record, I'm passing, it's very bad, please, I just need to measure the pressure
- and the pressure? ok, wait a bit, I will clarify (on the line)
- I'm waiting.
- Sorry, we do not provide services to passers-by.
- But please, I feel very bad. Really very...
- Well, sorry, unfortunately not

Sorry. I am aware that the clinic is private, paid, has its own rules, etc. But how? Tell me how? You can refuse a person who says ""I'm at your door, please just measure the pressure, it just excludes me very badly"" at that moment I was ready to pay a lot of money so that in this moment of fear, someone from the doctors was with me... although b before arrival 103.
Why does the clinic not indicate on its website that it is closed ""for passers-by""? And why is it basically closed there, if the opening hours are indicated until 11:00 p.m.

A clinic with the name ""Hippocrates"", but as it turned out, behind such a beautiful, loud name is indifference.

If you at least partially share my disappointment, have a conversation with the team...
So that in the future it would be at least ""Sorry, our website states that everything is by appointment only, we cannot help you. You can familiarize yourself."" Or instead of ""We do not serve passers-by"" - we do not have such a service to measure blood pressure. Then there would be no questions...

Not when: - ""Excuse me, I'm a policeman, I'm in uniform, I think I'm going to fall right here right now....please..."" (more likely, I just wanted someone to come to me, and I was confident in the doctors)💔
- eeee...No, I'm sorry...well, unfortunately

I understand that you are not 103
But that's all, it's too...
""We do not serve passers-by"" 💔💔💔",Access to Legal Services,50.4474759,30.4258045,"('A sick individual was denied immediate care at ""Hippocrates"" clinic despite urgent need, due to rules against serving walk-ins, highlighting a lack of compassion in emergency situations.', 982)",355072a1-c593-4f63-a1d3-2d32ac34fbab,7a093ae5f8462b528b5c63fc8ee01316
"You don't deserve even one star. Change your name, because you haven't heard of the Hippocratic Oath! Today at around 18:20 I was returning home from work (I was sick all day, I won't list what and how) near the Fora store at Havela 4, I felt very sick, to the point that I had a momentary feeling of fear of death. .I understand that I will not reach the house. Dizziness, my eyes darken, I can't feel my arms, legs, frantic heartbeat, chest pain...I start breathing deeply...controlling myself little by little, my hands are shaking, I google the work schedule of ""Hippocrates"" because I'm local and always knew that she is here. I see it written in Google ""Opened"". I go there, go up the stairs, the door is closed. I call the operators' numbers - they don't answer, but I feel so bad that I still call the landline without losing hope:
- Hello ""Hippocrates""
- Hello, good day? are you open
- Yes, they are open
- How to get to you? It's closed here.
- uh...mmmm...well, the administrator is there, she left, and there are no records at all for today!!
- I'm not on the record, I'm passing, it's very bad, please, I just need to measure the pressure
- and the pressure? ok, wait a bit, I will clarify (on the line)
- I'm waiting.
- Sorry, we do not provide services to passers-by.
- But please, I feel very bad. Really very...
- Well, sorry, unfortunately not

Sorry. I am aware that the clinic is private, paid, has its own rules, etc. But how? Tell me how? You can refuse a person who says ""I'm at your door, please just measure the pressure, it just excludes me very badly"" at that moment I was ready to pay a lot of money so that in this moment of fear, someone from the doctors was with me... although b before arrival 103.
Why does the clinic not indicate on its website that it is closed ""for passers-by""? And why is it basically closed there, if the opening hours are indicated until 11:00 p.m.

A clinic with the name ""Hippocrates"", but as it turned out, behind such a beautiful, loud name is indifference.

If you at least partially share my disappointment, have a conversation with the team...
So that in the future it would be at least ""Sorry, our website states that everything is by appointment only, we cannot help you. You can familiarize yourself."" Or instead of ""We do not serve passers-by"" - we do not have such a service to measure blood pressure. Then there would be no questions...

Not when: - ""Excuse me, I'm a policeman, I'm in uniform, I think I'm going to fall right here right now....please..."" (more likely, I just wanted someone to come to me, and I was confident in the doctors)💔
- eeee...No, I'm sorry...well, unfortunately

I understand that you are not 103
But that's all, it's too...
""We do not serve passers-by"" 💔💔💔",Healthcare Access Issues,50.4474759,30.4258045,"('A user experienced severe health issues but was denied help at the ""Hippocrates"" clinic due to their policy of refusing walk-ins, despite the clinic\'s posted hours and name indicating care.', 1026)",b17f2e2c-e934-43c8-ac8e-aa6922dd3558,7a093ae5f8462b528b5c63fc8ee01316
"Dear team.
Very sensitive and polite woman at the reception.  I did such a delicate procedure as colon hydrotherapy (which, by the way, is difficult to find in clinics) and I was satisfied.",Healthcare Access Issues,50.4474759,30.4258045,"('A user experienced severe health issues but was denied help at the ""Hippocrates"" clinic due to their policy of refusing walk-ins, despite the clinic\'s posted hours and name indicating care.', 1026)",b17f2e2c-e934-43c8-ac8e-aa6922dd3558,7a093ae5f8462b528b5c63fc8ee01316
"This is not a private Clinic, but a “sharashka office”. We made an appointment for 15:00, arrived with a small child in our arms, and they told us that we had to wait for an unscheduled secondary patient after the operation. But it turned out that he did not have any surgery and they simply accepted the patient without a queue and did not warn us. And most importantly, some Igor Petrovich came out and let’s swear instead of resolving this issue. I do not recommend this clinic to anyone.",Poor Customer Service,50.4474759,30.4258045,"('The ""Hippocrates"" clinic failed to assist a patient in crisis, insisting on appointment-only service, despite misleading hours. Poor communication leaves many disappointed and frustrated.', 1171)",875e5e58-b109-4e92-ac24-5547a6ab64f5,7a093ae5f8462b528b5c63fc8ee01316
"This is not a private Clinic, but a “sharashka office”. We made an appointment for 15:00, arrived with a small child in our arms, and they told us that we had to wait for an unscheduled secondary patient after the operation. But it turned out that he did not have any surgery and they simply accepted the patient without a queue and did not warn us. And most importantly, some Igor Petrovich came out and let’s swear instead of resolving this issue. I do not recommend this clinic to anyone.",Public Safety Concerns,50.4474759,30.4258045,"('A patient faced severe health issues but was denied assistance at a clinic despite claiming emergency. Miscommunication and indifference marred the experience, raising concerns about service transparency.', 1088)",1b2b8b27-d7c1-4afe-871c-4377e3dc4c06,7a093ae5f8462b528b5c63fc8ee01316
"This is not a private Clinic, but a “sharashka office”. We made an appointment for 15:00, arrived with a small child in our arms, and they told us that we had to wait for an unscheduled secondary patient after the operation. But it turned out that he did not have any surgery and they simply accepted the patient without a queue and did not warn us. And most importantly, some Igor Petrovich came out and let’s swear instead of resolving this issue. I do not recommend this clinic to anyone.",Quality of Services,50.4474759,30.4258045,"('The clinic ""Hippocrates"" refused to help a sick person needing urgent care, insisting on appointments and displaying indifference despite open hours, leading to disappointment and frustration.', 1090)",2badec72-1e21-4509-9464-c4315fbbf483,7a093ae5f8462b528b5c63fc8ee01316
"I called them to make an appointment for an ultrasound using a coupon. I hadn’t bought a coupon yet at that time, the operator said if you don’t buy the coupon within 30 minutes, the registration is cancelled) I read the reviews and was shocked",Poor Customer Service,50.4474759,30.4258045,"('The ""Hippocrates"" clinic failed to assist a patient in crisis, insisting on appointment-only service, despite misleading hours. Poor communication leaves many disappointed and frustrated.', 1171)",875e5e58-b109-4e92-ac24-5547a6ab64f5,7a093ae5f8462b528b5c63fc8ee01316
"Separate shops are working.
You can also order metalworking or electroplating...",Hotel Quality Concerns,50.445615,30.4141682,"('Separate shops operate independently, affecting coordination and efficiency in metalworking and electroplating orders, potentially hindering customer service and workflow.', 309)",60fa9f28-5f60-4f8b-ba97-8d5ab1209150,53f5f24b0f264a7d9ed76b15da482228
"Separate shops are working.
You can also order metalworking or electroplating...",Public Safety Concerns,50.445615,30.4141682,"('Separate shops are independently operating, which might limit collaboration and efficiency. However, metalworking and electroplating services are still available for orders.', 311)",b0b8ab31-09a7-47c6-a32e-e13e15ffbcc9,53f5f24b0f264a7d9ed76b15da482228
I’ve lived near it for 10 years and don’t know what it is?,Zoo Conditions Concerns,50.445615,30.4141682,"('Local resident puzzled after a decade of living nearby, expressing confusion over an unidentified structure, indicating a lack of community communication and awareness.', 310)",f58ba16c-81c1-4e79-a371-72a4560cdd60,53f5f24b0f264a7d9ed76b15da482228
"We were with a group of children there and had a guided tour in Ukrainian. The guide was a young guy, very enthusiastic and engaging, children enjoyed his presentation a lot! There is a number of items in this museum to explore different physical quality and forces, it is very interactive, all hands on. There are a couple of « per request » rooms, that are closed unless you have a separately paid guided tour for it. One of them is a Leonardo da Vinci’s inventions room. It, probably makes sense to keep it this way, since some of the items potentially can hurt, like catapult, for example. Everything can be touched and tried in action.",Cultural Heritage Concerns,50.447101,30.4431241,"(""The museum offers interactive exhibits, but certain rooms, like Leonardo's inventions, require separate paid tours for safety reasons, limiting access to some attractions."", 432)",7719da92-bd9a-4229-b831-f9dcbe06aeed,a8ccb39c4d39a5c085194443607af762
"We were with a group of children there and had a guided tour in Ukrainian. The guide was a young guy, very enthusiastic and engaging, children enjoyed his presentation a lot! There is a number of items in this museum to explore different physical quality and forces, it is very interactive, all hands on. There are a couple of « per request » rooms, that are closed unless you have a separately paid guided tour for it. One of them is a Leonardo da Vinci’s inventions room. It, probably makes sense to keep it this way, since some of the items potentially can hurt, like catapult, for example. Everything can be touched and tried in action.",Hotel Quality Concerns,50.447101,30.4431241,"(""The museum offers an engaging, interactive experience for kids, but some exhibit rooms require a paid tour, limiting access to attractions like da Vinci's inventions."", 511)",5b3d2dd1-76f0-4f3b-bbb7-0df919f85682,a8ccb39c4d39a5c085194443607af762
"We were with a group of children there and had a guided tour in Ukrainian. The guide was a young guy, very enthusiastic and engaging, children enjoyed his presentation a lot! There is a number of items in this museum to explore different physical quality and forces, it is very interactive, all hands on. There are a couple of « per request » rooms, that are closed unless you have a separately paid guided tour for it. One of them is a Leonardo da Vinci’s inventions room. It, probably makes sense to keep it this way, since some of the items potentially can hurt, like catapult, for example. Everything can be touched and tried in action.",University Corruption,50.447101,30.4431241,"('The museum offers an interactive experience, but some rooms, like da Vinci’s inventions, require paid tours due to safety concerns, limiting access to exhibits.', 433)",4f3a4c49-c11e-4a25-bd55-b5f12587e857,a8ccb39c4d39a5c085194443607af762
"We were with a group of children there and had a guided tour in Ukrainian. The guide was a young guy, very enthusiastic and engaging, children enjoyed his presentation a lot! There is a number of items in this museum to explore different physical quality and forces, it is very interactive, all hands on. There are a couple of « per request » rooms, that are closed unless you have a separately paid guided tour for it. One of them is a Leonardo da Vinci’s inventions room. It, probably makes sense to keep it this way, since some of the items potentially can hurt, like catapult, for example. Everything can be touched and tried in action.",Public Safety Concerns,50.447101,30.4431241,"('The museum offers an engaging hands-on experience, but access to a few interactive rooms, like the da Vinci inventions, requires a paid tour, raising concerns about accessibility.', 436)",8d200c73-8079-43c6-a750-499fdcda88a3,a8ccb39c4d39a5c085194443607af762
"Very good place for having fun with small or young kids!
Even the parents had a good time.
One time visiting is not enough... 😜",Hotel Quality Concerns,50.447101,30.4431241,"(""The museum offers an engaging, interactive experience for kids, but some exhibit rooms require a paid tour, limiting access to attractions like da Vinci's inventions."", 511)",5b3d2dd1-76f0-4f3b-bbb7-0df919f85682,a8ccb39c4d39a5c085194443607af762
"Great children space to know about physics, biology and chemistry ⚗️🧪 everything is colorful and touchable. It was exciting to explore exhibits.
They also have a cafe ☕️🍪 near the entrance and small toys shop.",Hotel Quality Concerns,50.447101,30.4431241,"(""The museum offers an engaging, interactive experience for kids, but some exhibit rooms require a paid tour, limiting access to attractions like da Vinci's inventions."", 511)",5b3d2dd1-76f0-4f3b-bbb7-0df919f85682,a8ccb39c4d39a5c085194443607af762
"If you contact the administrator about cleanliness or replacement of items, they offer wet cleaning and replace them on the same day. The structure of the room is good. But the level of cleanliness was amazing... The floors were very dirty, not only were they not washed before arrival, they weren’t even vacuumed. Having laid out the sofa, there were sparkles, remains of dry food and other debris on it. The stove was dirty, clearly no one had cleaned it after previous guests. The kettle is covered with dirt on the outside. The towels were torn, but they were replaced the next day. The sheet on the bed is small, the mattress is constantly left without a sheet, it is impossible to sleep! The handles on the doors of the bathroom cabinet were sticky, and the washing machine was also dirty. Pros. Lots of equipment.. microwave, TV with internet, router for the room separately. It’s nice to live here, but if you scrub everything yourself. This is a poor service for increased comfort. Owners, think about how much the rating will increase if it is simply clean here.",Poor Customer Service,50.4496298,30.4214089,"('Reviews highlight severe cleanliness issues, unresponsive management, deceptive booking practices, and poor room conditions at Homey Home Inn, leading to a negative experience for guests.', 1387)",17cfd337-ff16-49f9-9985-bfc46ba6dd58,6db2a09169f382786ae320b25eb824e9
"If you contact the administrator about cleanliness or replacement of items, they offer wet cleaning and replace them on the same day. The structure of the room is good. But the level of cleanliness was amazing... The floors were very dirty, not only were they not washed before arrival, they weren’t even vacuumed. Having laid out the sofa, there were sparkles, remains of dry food and other debris on it. The stove was dirty, clearly no one had cleaned it after previous guests. The kettle is covered with dirt on the outside. The towels were torn, but they were replaced the next day. The sheet on the bed is small, the mattress is constantly left without a sheet, it is impossible to sleep! The handles on the doors of the bathroom cabinet were sticky, and the washing machine was also dirty. Pros. Lots of equipment.. microwave, TV with internet, router for the room separately. It’s nice to live here, but if you scrub everything yourself. This is a poor service for increased comfort. Owners, think about how much the rating will increase if it is simply clean here.",Hotel Quality Concerns,50.4496298,30.4214089,"(""Cleanliness is a major issue at Homey Home Inn, with dirty rooms and inadequately trained staff. Booking misleads customers; it's not a hotel, but poorly managed apartments. Avoid this place!"", 1396)",33e8893d-a653-4c8e-b090-a3c07eba14b0,6db2a09169f382786ae320b25eb824e9
"Spoiled mood and wasted time
I stayed at this hotel in 2019 and was confident about the quality and cleanliness. But time took its toll
To say that it was dirty is an understatement. It was not clean at all. A bed with holes, a shower without a door, a window that does not close - this is not even about cleanliness, but about some elementary things.
Thank you for the quick refund, but it's a shame",Hotel Quality Concerns,50.4496298,30.4214089,"(""Cleanliness is a major issue at Homey Home Inn, with dirty rooms and inadequately trained staff. Booking misleads customers; it's not a hotel, but poorly managed apartments. Avoid this place!"", 1396)",33e8893d-a653-4c8e-b090-a3c07eba14b0,6db2a09169f382786ae320b25eb824e9
"Spoiled mood and wasted time
I stayed at this hotel in 2019 and was confident about the quality and cleanliness. But time took its toll
To say that it was dirty is an understatement. It was not clean at all. A bed with holes, a shower without a door, a window that does not close - this is not even about cleanliness, but about some elementary things.
Thank you for the quick refund, but it's a shame",Poor Customer Service,50.4496298,30.4214089,"('Reviews highlight severe cleanliness issues, unresponsive management, deceptive booking practices, and poor room conditions at Homey Home Inn, leading to a negative experience for guests.', 1387)",17cfd337-ff16-49f9-9985-bfc46ba6dd58,6db2a09169f382786ae320b25eb824e9
"Dear readers, it’s hard for me to explain how this place got a rating higher than 3!?…
Maybe because Kyiv is the capital of Ukraine?.. And is it normal to rent a room for 580 hryvnia, with an air temperature of +6 and an open window upon check-in?…
At the same time, I’ll immediately note that parking is paid +100 hryvnia per night!
It all started with an uneducated guy at the reception who has no idea what you’re up to...
All check-in takes place over the phone, a guy talks to you on the phone and tells you where to go and give money for the room.
And the one who accepts the money knows a little, but if something happens, he doesn’t have change, so if the room rate is 580, you automatically give him tea for 20 hryvnia.
Well, these are trifles, then the number.
When checking in, I need to go through another half of the building and find the second entrance, which was indicated by the guy from the reception.
Next, you take the elevator up an ordinary residential building and look for your room for about 10 minutes.
When I opened the already tired door, I found myself in a room in which the temperature was not particularly different from the temperature at the entrance to the building. I further noted that the window in the room was open, most likely to remove the unpleasant odor that had enveloped the entire room; well, this does not really help save the situation.
The whole room looks like a station dump car.
With stale bed linen, which you don’t want to sit on even in a jacket and jeans...
Again, everything is decided over the phone.
I did not continue exploring this place and returned the money.
It’s a pity that I wasted my time; I had to travel from Kyiv at night without resting.
I do not recommend it 200%!",Hotel Quality Concerns,50.4496298,30.4214089,"(""Cleanliness is a major issue at Homey Home Inn, with dirty rooms and inadequately trained staff. Booking misleads customers; it's not a hotel, but poorly managed apartments. Avoid this place!"", 1396)",33e8893d-a653-4c8e-b090-a3c07eba14b0,6db2a09169f382786ae320b25eb824e9
