place_id,author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated
ChIJ7WKKzczN1EARDBWM5Gqc_ns,virtuosok,https://www.google.com/maps/contrib/100510883221888486550/reviews,en,en,https://lh3.googleusercontent.com/a/ACg8ocLMMStrCSbdgEliODcvSUQcjIpnWQHbljJG4XjgMew3W9Y4xg=s128-c0x00000000-cc-rp-mo-ba6,3,6 years ago,"They are consistently and hopelessly late with car delivery. Add 2 hrs to car ETA quoted at check in and you will be safe.
Otherwise service is fair.",1509219208,False
ChIJ7WKKzczN1EARDBWM5Gqc_ns,Alper Tekayak,https://www.google.com/maps/contrib/108319450258114533656/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjWtVv9OaFOaYNArj5fmXErX1vbowJLVhrUNzhqAEzCnDWemzXBx=s128-c0x00000000-cc-rp-mo-ba3,5,6 years ago,Very nice and responsible. Doing a good job. Thanks,1516348394,False
ChIJ7WKKzczN1EARDBWM5Gqc_ns,kns,https://www.google.com/maps/contrib/102168648096464633298/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjXt5Jo0L70AGYrOfgVxAz0DufAyCL-BdOuLJVCX4dv7fTgWwg_N=s128-c0x00000000-cc-rp-mo-ba5,3,4 years ago,Not have good show room,1573574946,False
ChIJ7WKKzczN1EARDBWM5Gqc_ns,Volodymyr Shapoval,https://www.google.com/maps/contrib/116501984115602043754/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjVNIUuaVVU9wKia1vySfyktja5SYhHYG3pkLvMoWhXOFbLkuA5K=s128-c0x00000000-cc-rp-mo-ba4,5,4 years ago,Official Audi service. Qualified personnel.,1581689787,False
ChIJ7WKKzczN1EARDBWM5Gqc_ns,Turk A,https://www.google.com/maps/contrib/117534748662475845822/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjWIuk2rAJEHgL5lE3F7X5p4_MXS3ykquVhB6aP46SPsA9ePSip-iQ=s128-c0x00000000-cc-rp-mo-ba4,1,7 years ago,"Worst service, they don't care",1496245829,False
ChIJh_EMmlbO1EARvL-w4JULRTw,Oleksandr Veselov,https://www.google.com/maps/contrib/102465082550043095620/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjXPQLnnbB2hmLv4lYSzVgvqtfIsGOdEU8Mx3ffnK0KQjpob1jsL=s128-c0x00000000-cc-rp-mo-ba3,5,5 years ago,Good choice,1538907035,False
ChIJh_EMmlbO1EARvL-w4JULRTw,Olexandr Kohan,https://www.google.com/maps/contrib/116126415960510578221/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjUNEASUpQF-fUjsgPBp9mEg7BQQltDDXpzFPM_8_9xYPM6zkVE=s128-c0x00000000-cc-rp-mo,5,4 months ago,"A good store, a large selection, good attitude, I would especially like to mention the consultant, unfortunately I did not remember her name (dark lady), a real professional",1715283462,True
ChIJh_EMmlbO1EARvL-w4JULRTw,Юрий Марковский,https://www.google.com/maps/contrib/111269015178867580941/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjVShavS6GNhQZ1kZrf2V8V0NiG6snUhmMxLsQjxK7iyjVXVYnZD=s128-c0x00000000-cc-rp-mo-ba5,5,3 years ago,"Good selection of shoes. Many brands. Lots of accessories. Lots of sales, but questionable. Lots of flashy plastic Sketchers shoes lately. Responsible consultants are sellers.",1611605643,True
ChIJh_EMmlbO1EARvL-w4JULRTw,Uliya Samoilenko,https://www.google.com/maps/contrib/115847257239276135813/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjXRX7lfRzwUZRGXAbtj2MGAVmOvY9CWxvGhXrGfIPyT3MjxflGp=s128-c0x00000000-cc-rp-mo,3,2 years ago,The quality of the product leaves much to be desired. The photo shows the boots after two months of wear. Braska from Intertop in all its glory!,1642933108,True
ChIJh_EMmlbO1EARvL-w4JULRTw,DMTR GLNK,https://www.google.com/maps/contrib/112897240087347267136/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjWhDTOyMmcqMoi5Yry3a4x0pSRfXZeSthetcqNA0SZ-xgfeJvQ6iQ=s128-c0x00000000-cc-rp-mo-ba2,3,a year ago,"We ask the sellers not to stand over their heads, this is not the first time I’ve come to your store and I can’t choose shoes properly. Because you are standing almost directly above your head. It feels like we came together. You're really stressing out. If you need advice, I'll come to you myself. You can't imagine how annoying this is.",1683038032,True
ChIJhY9w_xXM1EARuHCGpKydu8I,Poli Enna,https://www.google.com/maps/contrib/118145016448015338820/reviews,en,en,https://lh3.googleusercontent.com/a/ACg8ocIlh19DCFuFkp279uZWrfKtljojxUL-ecZl6tURtOn6VmbkEw=s128-c0x00000000-cc-rp-mo,1,12 months ago,"Waste of money and time
The prescribed a lot of expensive but meaningless test with no particular result, which you are actually expecting from all of them",1696483608,False
ChIJhY9w_xXM1EARuHCGpKydu8I,Каріна,https://www.google.com/maps/contrib/114192367124149112552/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjWmUXxGcBHj2tcGrqlIf8C0jgXf3OAyDLofR3F3YVqvQQYJiqI=s128-c0x00000000-cc-rp-mo,1,2 months ago,"You don't deserve even one star. Change your name, because you haven't heard of the Hippocratic Oath! Today at around 18:20 I was returning home from work (I was sick all day, I won't list what and how) near the Fora store at Havela 4, I felt very sick, to the point that I had a momentary feeling of fear of death. .I understand that I will not reach the house. Dizziness, my eyes darken, I can't feel my arms, legs, frantic heartbeat, chest pain...I start breathing deeply...controlling myself little by little, my hands are shaking, I google the work schedule of ""Hippocrates"" because I'm local and always knew that she is here. I see it written in Google ""Opened"". I go there, go up the stairs, the door is closed. I call the operators' numbers - they don't answer, but I feel so bad that I still call the landline without losing hope:
- Hello ""Hippocrates""
- Hello, good day? are you open
- Yes, they are open
- How to get to you? It's closed here.
- uh...mmmm...well, the administrator is there, she left, and there are no records at all for today!!
- I'm not on the record, I'm passing, it's very bad, please, I just need to measure the pressure
- and the pressure? ok, wait a bit, I will clarify (on the line)
- I'm waiting.
- Sorry, we do not provide services to passers-by.
- But please, I feel very bad. Really very...
- Well, sorry, unfortunately not

Sorry. I am aware that the clinic is private, paid, has its own rules, etc. But how? Tell me how? You can refuse a person who says ""I'm at your door, please just measure the pressure, it just excludes me very badly"" at that moment I was ready to pay a lot of money so that in this moment of fear, someone from the doctors was with me... although b before arrival 103.
Why does the clinic not indicate on its website that it is closed ""for passers-by""? And why is it basically closed there, if the opening hours are indicated until 11:00 p.m.

A clinic with the name ""Hippocrates"", but as it turned out, behind such a beautiful, loud name is indifference.

If you at least partially share my disappointment, have a conversation with the team...
So that in the future it would be at least ""Sorry, our website states that everything is by appointment only, we cannot help you. You can familiarize yourself."" Or instead of ""We do not serve passers-by"" - we do not have such a service to measure blood pressure. Then there would be no questions...

Not when: - ""Excuse me, I'm a policeman, I'm in uniform, I think I'm going to fall right here right now....please..."" (more likely, I just wanted someone to come to me, and I was confident in the doctors)💔
- eeee...No, I'm sorry...well, unfortunately

I understand that you are not 103
But that's all, it's too...
""We do not serve passers-by"" 💔💔💔",1722167314,True
ChIJhY9w_xXM1EARuHCGpKydu8I,Ирина Пустовит,https://www.google.com/maps/contrib/102376566540679442201/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjWwNy_nEmVwfxV8PLOqhlRg75vamOrGbCAq0q0-xP6MXOw-KqkzAw=s128-c0x00000000-cc-rp-mo-ba2,5,4 months ago,"Dear team.
Very sensitive and polite woman at the reception.  I did such a delicate procedure as colon hydrotherapy (which, by the way, is difficult to find in clinics) and I was satisfied.",1716288396,True
ChIJhY9w_xXM1EARuHCGpKydu8I,Boris Dolgov,https://www.google.com/maps/contrib/104448087118403772585/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjXZNcRQ3z5Ym3VAArDn8OgwYS3cLY9FksI98dCuZXJMLls08P-6=s128-c0x00000000-cc-rp-mo-ba5,1,3 years ago,"This is not a private Clinic, but a “sharashka office”. We made an appointment for 15:00, arrived with a small child in our arms, and they told us that we had to wait for an unscheduled secondary patient after the operation. But it turned out that he did not have any surgery and they simply accepted the patient without a queue and did not warn us. And most importantly, some Igor Petrovich came out and let’s swear instead of resolving this issue. I do not recommend this clinic to anyone.",1625230446,True
ChIJhY9w_xXM1EARuHCGpKydu8I,Глеб,https://www.google.com/maps/contrib/104863398589401898099/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjXDUlIskk3hdodjKr_pdo3LVVl8yc_h088BCRd4sjX8x7OPhi9-9g=s128-c0x00000000-cc-rp-mo,1,7 months ago,"I called them to make an appointment for an ultrasound using a coupon. I hadn’t bought a coupon yet at that time, the operator said if you don’t buy the coupon within 30 minutes, the registration is cancelled) I read the reviews and was shocked",1709313333,True
ChIJQ0VOdT3M1EARU_oTPYkVp_U,Inu Neko Belajar,https://www.google.com/maps/contrib/112042717939790034522/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjWk_3je8hCHaIoteJoUcuAogXMwJ0D2GYGRwYTxC0cj8Z_zjoQQ=s128-c0x00000000-cc-rp-mo-ba5,4,7 years ago,Nice,1507176149,False
ChIJQ0VOdT3M1EARU_oTPYkVp_U,Євгеній Фернега,https://www.google.com/maps/contrib/100046781010033524575/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjX16RXDcHhKw8eXXX310xSb_9zZWRLkWN9LwZXrBlgzhREVk7eq=s128-c0x00000000-cc-rp-mo,5,a month ago,"Very satisfied with the quality and speed of the company's work. I bought a Janome sewing machine for my mother to replace the old one. The administrator is a very friendly and understanding woman, she helped to choose exactly what is needed, according to the types of work that will be performed. I also picked up several sets of needles and feet.
As a result, I also received a good discount.
The package was sent almost immediately after ordering, so I received my order in less than 24 hours.
Mom is delighted, she liked everything, there are no complaints about the operation of the machine after almost 7 months of operation.",1724740668,True
ChIJQ0VOdT3M1EARU_oTPYkVp_U,Nataliya Martyasheva,https://www.google.com/maps/contrib/118158094216161336574/reviews,en-US,uk,https://lh3.googleusercontent.com/a/ACg8ocJoNzchOaxTf79hDkRM7pwhHW04wYFQGfxOQveKRNHcDw5QRg=s128-c0x00000000-cc-rp-mo,5,3 months ago,"I want to thank you for the professional advice on choosing sewing equipment and the high quality of service!
This is the best store I've ever been to!
I recommend!",1718265672,True
ChIJQ0VOdT3M1EARU_oTPYkVp_U,Irina Irina,https://www.google.com/maps/contrib/104321397223635446590/reviews,en-US,uk,https://lh3.googleusercontent.com/a/ACg8ocJRS16hSun0OuVGvlSo5QWo24kAMBPAov9r5xCwZQbH7SJtuw=s128-c0x00000000-cc-rp-mo,5,a month ago,"I visited this store not for the first time;  everything is as usual - she received professional advice. Thanks to her, I get even more satisfaction in my work with the goods purchased from you.
Separately, thank you for the fast and free delivery.",1724738425,True
ChIJQ0VOdT3M1EARU_oTPYkVp_U,Алла Ціпотан,https://www.google.com/maps/contrib/100808366906307241044/reviews,en-US,uk,https://lh3.googleusercontent.com/a/ACg8ocI2GgA0Kt7kB5fLQLornP_2T8jJfFdtDYY6bpFHXwI48cY11Q=s128-c0x00000000-cc-rp-mo,5,a month ago,"Good day! I have repeatedly ordered goods from your store and am very satisfied. The service is at the highest level, the product corresponds to the description. Thank you for the service and quality product.",1724753249,True
ChIJOe63yRTM1EARc8WmjUn4wxQ,kolya sl,https://www.google.com/maps/contrib/116356298418385379384/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjWOyp2cha3t3DK9PmKvTvfHvPjknJUQaBJdw19oLO8k5Yi263JN=s128-c0x00000000-cc-rp-mo-ba3,3,5 years ago,"Separate shops are working.
You can also order metalworking or electroplating...",1568731647,True
ChIJOe63yRTM1EARc8WmjUn4wxQ,Dima Garnyk,https://www.google.com/maps/contrib/103109772816103981098/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjXcsAzCCvS9liKYYLDv8KFi2t45b9ueg3JEw41arqIzYavOOCY=s128-c0x00000000-cc-rp-mo-ba5,5,7 years ago,"There is a factory store here, electrical equipment is of very high quality and at a reasonable price",1487253408,True
ChIJOe63yRTM1EARc8WmjUn4wxQ,Oleg Kot,https://www.google.com/maps/contrib/114945019941317998765/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjWuu6ICh4oSL2qFCQcRGTc2sCr48AZP7bct8Ib96v82RL0EAfO2Eg=s128-c0x00000000-cc-rp-mo,5,7 years ago,I’ve lived near it for 10 years and don’t know what it is?,1480381761,True
ChIJOe63yRTM1EARc8WmjUn4wxQ,Андрей Савчук,https://www.google.com/maps/contrib/113509781939327335145/reviews,,,https://lh3.googleusercontent.com/a-/ALV-UjVrUXlFoAqME1FjSSgBunejUlAbBAdcI1E2bEtFaiVEiO7rpyA=s128-c0x00000000-cc-rp-mo,4,4 years ago,,1572361508,False
ChIJOe63yRTM1EARc8WmjUn4wxQ,Alex Nod,https://www.google.com/maps/contrib/103464268361253360141/reviews,,,https://lh3.googleusercontent.com/a/ACg8ocLt1uZVr1HkRal1Lv9kIcGp258RYbH4XKtET_SJDcDXwqX2BQ=s128-c0x00000000-cc-rp-mo-ba4,5,5 years ago,,1567610532,False
ChIJv3E8cGnO1EARX7iHA25vP0w,Olga Olga,https://www.google.com/maps/contrib/101483601058094132687/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjWNrY9ruEsXz1DXP1bbv7EtyHJtszLUJ5SpyD32inDqI3n8jHDF=s128-c0x00000000-cc-rp-mo-ba5,5,4 years ago,"We were with a group of children there and had a guided tour in Ukrainian. The guide was a young guy, very enthusiastic and engaging, children enjoyed his presentation a lot! There is a number of items in this museum to explore different physical quality and forces, it is very interactive, all hands on. There are a couple of « per request » rooms, that are closed unless you have a separately paid guided tour for it. One of them is a Leonardo da Vinci’s inventions room. It, probably makes sense to keep it this way, since some of the items potentially can hurt, like catapult, for example. Everything can be touched and tried in action.",1578895551,False
ChIJv3E8cGnO1EARX7iHA25vP0w,Vasile DUCA,https://www.google.com/maps/contrib/113144970712391267605/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjW2_Peubs1qw3g8JpP3Cp64aTeWzwQNfXDGoQceC1ZXeqlAbXTrkQ=s128-c0x00000000-cc-rp-mo-ba6,5,7 years ago,"Very good place for having fun with small or young kids!
Even the parents had a good time.
One time visiting is not enough... 😜",1494258902,False
ChIJv3E8cGnO1EARX7iHA25vP0w,James McGeary,https://www.google.com/maps/contrib/104109940292377560188/reviews,en,en,https://lh3.googleusercontent.com/a/ACg8ocK89zKtG9DsbVsTNg5KnLJA_qP1Jse7lLmFVNkZpaX3zwbo5A=s128-c0x00000000-cc-rp-mo-ba4,5,5 years ago,"Really good museum
Most exhibits have English translation
Our three girls age 10,6 and 2 didn't want to leave after a good three hours",1545396592,False
ChIJv3E8cGnO1EARX7iHA25vP0w,Nataliia Yefimenko,https://www.google.com/maps/contrib/107500670040650308844/reviews,en,en,https://lh3.googleusercontent.com/a/ACg8ocKrn6XcI-011sM8dyXgkxK-9yqUy4P0o48jpxo0yg5Pe1hweCcJ=s128-c0x00000000-cc-rp-mo-ba6,5,10 months ago,"Great children space to know about physics, biology and chemistry ⚗️🧪 everything is colorful and touchable. It was exciting to explore exhibits.
They also have a cafe ☕️🍪 near the entrance and small toys shop.",1700332632,False
ChIJv3E8cGnO1EARX7iHA25vP0w,Valerii Palamarchuk,https://www.google.com/maps/contrib/105087762276745145607/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjXt0uAP49kvuKFcslda2NDKPM15jwlLqAME0HacL06Bjjg2zNw4CA=s128-c0x00000000-cc-rp-mo-ba6,5,5 years ago,Amazing way to spend few hours. I felt myself a child again (or discovered I'm still a child). Strongly suggested for any age.,1551766248,False
ChIJWxt4AlHO1EARz_xpwj0Axp8,Kyrylo Voronchenko,https://www.google.com/maps/contrib/104852976454824598986/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjUWUnjrxFUONaOAB7qwTGNSnleu5AqBYiWJc6AeIHdglAISRlFB=s128-c0x00000000-cc-rp-mo-ba3,3,8 years ago,"Good business center.
Friendly good looking security.
Comfortable offices, clear toilets.
The are only two problems here:
1. It's hard to get into the building in weekends. Only security guard can open the doors from inside.
2. Sometimes you can be struke with ultra low electric charge, but you could feel it.",1459102685,False
ChIJWxt4AlHO1EARz_xpwj0Axp8,Pavlo Kostenko,https://www.google.com/maps/contrib/116276195835207453302/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjUiVEuCQuPPIXGTZ-KSwEhE92_cHsne39qUhyjNtAHs9656NwDLQg=s128-c0x00000000-cc-rp-mo-ba3,4,7 years ago,Nice cantina is here :) Prices some times are higher than expected but the food is good as well,1493326130,False
ChIJWxt4AlHO1EARz_xpwj0Axp8,Oleksandr T,https://www.google.com/maps/contrib/102200712313769202672/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjUSh_AU131WtwhGhs-A78P9R8xN3tHbN2mNWuDQc4IcpcmCOSq0=s128-c0x00000000-cc-rp-mo,5,7 years ago,Awesome hakhaton place,1477768899,False
ChIJWxt4AlHO1EARz_xpwj0Axp8,Taras Bezpoiasko,https://www.google.com/maps/contrib/105799547162556633774/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjUdMUX6eiYgAuryaJiPl4OY63TK3n8b4x-IBgW-PjBmw2Fa5rq98g=s128-c0x00000000-cc-rp-mo-ba4,4,7 years ago,There was a nice conference called Ruby Meditation,1486990186,False
ChIJWxt4AlHO1EARz_xpwj0Axp8,Artem Malykhin,https://www.google.com/maps/contrib/113353016156474521460/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjUObwYOxaIHwS2eNmnwM_jPnLOqkBRgZx_GZxOKc66kQzopH8Q=s128-c0x00000000-cc-rp-mo-ba4,5,7 years ago,Great place for conferences.,1495289023,False
ChIJ822M6D_M1EAR8uNnpQRC1dA,ARINA mokhnal,https://www.google.com/maps/contrib/112754609658519052632/reviews,en-US,ru,https://lh3.googleusercontent.com/a/ACg8ocK7eBmeODI6g9p1Zw20OTUbdUnTmRN4D74jV1idySLAUYQ6mA=s128-c0x00000000-cc-rp-mo,3,3 months ago,"If you contact the administrator about cleanliness or replacement of items, they offer wet cleaning and replace them on the same day. The structure of the room is good. But the level of cleanliness was amazing... The floors were very dirty, not only were they not washed before arrival, they weren’t even vacuumed. Having laid out the sofa, there were sparkles, remains of dry food and other debris on it. The stove was dirty, clearly no one had cleaned it after previous guests. The kettle is covered with dirt on the outside. The towels were torn, but they were replaced the next day. The sheet on the bed is small, the mattress is constantly left without a sheet, it is impossible to sleep! The handles on the doors of the bathroom cabinet were sticky, and the washing machine was also dirty. Pros. Lots of equipment.. microwave, TV with internet, router for the room separately. It’s nice to live here, but if you scrub everything yourself. This is a poor service for increased comfort. Owners, think about how much the rating will increase if it is simply clean here.",1719741998,True
ChIJ822M6D_M1EAR8uNnpQRC1dA,Валентина Ильченко,https://www.google.com/maps/contrib/114506035626164063351/reviews,en-US,uk,https://lh3.googleusercontent.com/a/ACg8ocL_rERRwFmSN3hv-vqw-7oN-3gq7nwPPenXCF4BFQqKW1coDg=s128-c0x00000000-cc-rp-mo,1,3 months ago,"Spoiled mood and wasted time
I stayed at this hotel in 2019 and was confident about the quality and cleanliness. But time took its toll
To say that it was dirty is an understatement. It was not clean at all. A bed with holes, a shower without a door, a window that does not close - this is not even about cleanliness, but about some elementary things.
Thank you for the quick refund, but it's a shame",1717961526,True
ChIJ822M6D_M1EAR8uNnpQRC1dA,Павел Тимофеев,https://www.google.com/maps/contrib/114793119207574085982/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjWBToxEW5gaBq_kHZYeLSqYcr5PwTNLHhBBbVc_MJXmL7r03Xkb=s128-c0x00000000-cc-rp-mo-ba4,1,2 years ago,"Dear readers, it’s hard for me to explain how this place got a rating higher than 3!?…
Maybe because Kyiv is the capital of Ukraine?.. And is it normal to rent a room for 580 hryvnia, with an air temperature of +6 and an open window upon check-in?…
At the same time, I’ll immediately note that parking is paid +100 hryvnia per night!
It all started with an uneducated guy at the reception who has no idea what you’re up to...
All check-in takes place over the phone, a guy talks to you on the phone and tells you where to go and give money for the room.
And the one who accepts the money knows a little, but if something happens, he doesn’t have change, so if the room rate is 580, you automatically give him tea for 20 hryvnia.
Well, these are trifles, then the number.
When checking in, I need to go through another half of the building and find the second entrance, which was indicated by the guy from the reception.
Next, you take the elevator up an ordinary residential building and look for your room for about 10 minutes.
When I opened the already tired door, I found myself in a room in which the temperature was not particularly different from the temperature at the entrance to the building. I further noted that the window in the room was open, most likely to remove the unpleasant odor that had enveloped the entire room; well, this does not really help save the situation.
The whole room looks like a station dump car.
With stale bed linen, which you don’t want to sit on even in a jacket and jeans...
Again, everything is decided over the phone.
I did not continue exploring this place and returned the money.
It’s a pity that I wasted my time; I had to travel from Kyiv at night without resting.
I do not recommend it 200%!",1640158071,True
ChIJ822M6D_M1EAR8uNnpQRC1dA,Vita,https://www.google.com/maps/contrib/105879114084291965988/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjXm1RJfPRReuBdBULZ4KOcmg-7E6NPIarPZgfqnAnKPUKyAnGJJ=s128-c0x00000000-cc-rp-mo-ba4,5,2 years ago,"Great place for your money! I don’t understand people who write that everything is terrible, yet they pay 800 UAH per day. This is Kyiv, if you want chic and sparkle, book for 2000 UAH. at least a day and you will be happy. Right there, an excellent room, stove, refrigerator, microwave, air conditioning, kettle, absolutely everything and 10 minutes to the metro, for 800 UAH.  I'm very pleased! This place is worth the money. I recommend! I have been to many places, even in Odessa, and such apartments cannot be found at this price. So don't listen to the haters, this is a great hotel!",1642519561,True
ChIJ822M6D_M1EAR8uNnpQRC1dA,Анастасия малиенко,https://www.google.com/maps/contrib/108038063747077025476/reviews,en-US,ru,https://lh3.googleusercontent.com/a/ACg8ocKmPpJG-4gZ2A54dIQf8W74gnRhswnS3cr6t-i3xZn2_CVJvg=s128-c0x00000000-cc-rp-mo,1,3 years ago,"This is not a hotel, but a complete mess and a real deception! If you do not want to ruin your stay in Kyiv, do not book a room at Homey Home Inn. We encountered continuous disadvantages and had an extremely negative experience. Homey Home Inn is not a hotel at all, but individual apartments in a residential building. There is no reception, no administrator, there is not even any person responsible for your check in. It is completely impossible to contact the person whose number is listed on Booking.com, and at the entrance to the building there is only a security guard who takes payment and issues keys and at the same time declares that he does not bear any responsibility and has no relation to this “hotel”. Moreover, you cannot view the “room” before checking in, only if you leave a deposit of 500 UAH (for what??). It turns out that you are paying for a “pig in a poke”, because in fact the “number” does not correspond to the photo on the website. In general, the whole system looks like a deception and some kind of sharashkin’s office. Therefore, we decided not to live in this nasty place and we wholeheartedly do not advise you.",1632665625,True
ChIJ60P9MPrN1EARFTYFRwkcZMY,Oleksa Prozorova,https://www.google.com/maps/contrib/102083843542316203633/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjW1MH2Wm0HGxeNIH6gZkOcEffnlRjV_o8oP3jxflHi6pWKB8z9Y=s128-c0x00000000-cc-rp-mo-ba4,5,6 years ago,"If you come to Tatyana Antonovna, then every last one of your teeth will be saved. There are only a few competent specialists. She is one of them.",1532458748,True
ChIJ60P9MPrN1EARFTYFRwkcZMY,Iryna Plakhuta,https://www.google.com/maps/contrib/102728750509535690661/reviews,en-US,uk,https://lh3.googleusercontent.com/a/ACg8ocJNc5v2UAHnjSN2-o8QLKuY1VjH2XvCenlJZx-5brdDWH2QFQ=s128-c0x00000000-cc-rp-mo-ba2,5,5 years ago,"Dental clinic, a wide range of services, pleasant doctors, I leave them with gratitude for my teeth",1550850641,True
ChIJ60P9MPrN1EARFTYFRwkcZMY,Anna,https://www.google.com/maps/contrib/102858065803158099889/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjWt-1QF1niLh1Ve-cxx91EVD3KuoDG_Z6UfdB5oUm6LkJwbTxsO=s128-c0x00000000-cc-rp-mo-ba3,5,6 years ago,Very nice hospital.,1520862787,True
ChIJ60P9MPrN1EARFTYFRwkcZMY,Дарья Грабовская,https://www.google.com/maps/contrib/117500881055788582402/reviews,,,https://lh3.googleusercontent.com/a-/ALV-UjWOoBkafivKpg7FKP5ETDb3IBTOUX1c4CuFUM4dFKsKW4zcIDwW=s128-c0x00000000-cc-rp-mo,5,5 years ago,,1548218994,False
ChIJ60P9MPrN1EARFTYFRwkcZMY,Виталий Апостолов,https://www.google.com/maps/contrib/117880689354215248905/reviews,,,https://lh3.googleusercontent.com/a-/ALV-UjUszlW5gE-oJpe7vi4aACzrYbanAkTizf7Be6g8oxZ6W942sqgdFg=s128-c0x00000000-cc-rp-mo-ba4,5,5 years ago,,1541700724,False
ChIJvSp16j7P1EARsznG9Ebw8To,Oleksandra Bespala,https://www.google.com/maps/contrib/111602012746401786266/reviews,en,en,https://lh3.googleusercontent.com/a/ACg8ocJJiOjCEqJKRZJG0YzbHzbz7X006oIrSkBWyx-TWU90CMVvWw=s128-c0x00000000-cc-rp-mo-ba3,5,4 years ago,"I've been there once but I already love this place. The teachers and other personnel are very friendly, which helps to enjoy the class very much. There are various options of dancing styles available and the teachers are all professional. The atmosphere is friendly and the experience there is what I loved the most. I am not good at dancing at all but I enjoyed every minute of the class. I am looking forward to going there again and I totally recommend this place to anyone interested in dancing",1580750230,False
ChIJvSp16j7P1EARsznG9Ebw8To,Egodo Henry,https://www.google.com/maps/contrib/105722628283804217206/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjWrJSb33LoyV4sbXfsPNuYma33vN9utckz-7osJnwsdesnDOXw=s128-c0x00000000-cc-rp-mo-ba3,4,2 years ago,It's a nice place to take a look at the beauty of the Kiev City. I enjoyed my experience there. But make sure to go with a Better Camera so u don't miss out of the city view.,1635695417,False
ChIJvSp16j7P1EARsznG9Ebw8To,HR Dept,https://www.google.com/maps/contrib/104706098984400069840/reviews,en,en,https://lh3.googleusercontent.com/a/ACg8ocI2KcZpjy7tmjXz5fqlP4ek8uWAlWJJT8Cc10ALZ5bZTLHagQ=s128-c0x00000000-cc-rp-mo,5,5 years ago,"My name is Nancy. Im the owner of SaigonDance in Viet Nam. I had the chance to visit Kiev and by chance was involved in Myway Dance Academy course.

I really enjoyed the course and it inspired me so much: The school is organized very well with professional reception area, bathroom, changing room, canteen, 9 or 10 dance studios with different size and different mobile-funtions. Especially, the school usually hosts many nice events for students under the surveilance of dynamic marketing team. I had many good friends in the class. I still remember the first day I appeared at the entrance of the class (Well, such an ashamed but I got some problems so I was late), all the class said Hi to me and after the class time, they came and asked if I need any help, feel free to tell them. They are very united, focused on the class and studied so hard that made me admire so much. In addition, the teachers are very qualified. Even the class schedule is quite tight but noone showed off their tiredness or boredom. Instead, the teachers tried to give as much as possilbe their knowledge and passion of dancing for students. There are some teachers I especially like their dance styles or teaching method that – sorry- I can’t remember the Ukrainian name (mr Vobr, the Dance hall teacher, the House teacher, the Break dance teacher,….). Lastly, the academy was organized in 3 months, 6 days per week, 6 hours per day with a very supportive price – as I remember just only around 500usd. It’s very very low price that I know Myway can’t make much profit from this Academy.

I’m the only foreigner in the course. As I heard that many foreigners are scared of the safety and language in the country. I was the same but after crossing nearly 10 countries in the North of Europe,  I felt in love of Kiev – very beautiful, peaceful, safe and good food at very reasonable price.

In conclusion, I would love to express my special thanks to Myway staff, teachers and especially my classmate who helped me so well in this lonely period of time in your country. Love you all and suggest other dancers in the world should join this special training course: GOOD QUALITY, WELL – ORGANIZED, LOW PRICE, BEAUTIFUL CITY.",1566131663,False
