date,channel_name,message_id,text,sentiment,rephrased_news,title,topic,location_type,location,latitude,longitude,dorm_number
2024-03-28T17:50:16+00:00,Dormitory #18 KPI,1851,"☃️ **Heating has ended** Today marks the end of the heating season according to the [KMDA plan.](https://t.me/KyivCityOfficial/9249) Over the next few days, heating will be completely turned off in all dormitories. @kpicampus",negative,"Today marks the end of the heating season, and heating will be completely turned off in all dormitories over the next few days.",Heating Season Ends Today,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-04-02T13:00:47+00:00,Dormitory #18 KPI,1852,"**Heating network emergency.** 😢😢😢 Hot water will be unavailable in dormitories No.: **16, 17, 18, 19, 20, 21**. Specialists from Kyivteploenergo are working to eliminate the consequences of the emergency, and restoration is possible within a day.",negative,"Due to an emergency, hot water is unavailable in dormitories No. 16, 17, 18, 19, 20, and 21. Kyivteploenergo specialists are working to resolve the issue, with restoration expected within a day.",Hot Water Outage in Dorms,Accidents or Disasters,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-04-02T13:03:41+00:00,Dormitory #18 KPI,1853,"**💧Heating network emergency** Hot water supply is absent in the dormitories on Oleksy Tykhyi and Borshchahivska streets due to a heating network break. The estimated time for restoration, according to Kyivteploenergo: April 3 by 11:00. @kpicampus",negative,"Hot water supply is currently unavailable in dormitories on Oleksy Tykhyi and Borshchahivska streets due to a heating network break, with restoration expected by April 3 at 11:00.",Hot Water Supply Disrupted,Accidents or Disasters,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-04-03T14:13:11+00:00,Dormitory #18 KPI,1854,"⚡️⚡️⚡️ Update on hot water. **The heating network emergency continues.** 😢😢😢 Hot water will be unavailable in dormitories No.: **16, 17, 18, 19, 20, 21, 8, 12, 4**. Specialists from Kyivteploenergo are working to eliminate the consequences of the emergency, and they promise to restore water supply on Thursday during the day.",negative,"The heating network emergency continues, affecting hot water supply in dormitories No. 16, 17, 18, 19, 20, 21, 8, 12, and 4. Restoration is promised by Thursday during the day.",Extended Hot Water Outage,Accidents or Disasters,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-04-08T12:40:42+00:00,Dormitory #18 KPI,1855,Hot water supply has been restored! 🥵💦,positive,Hot water supply has been restored.,Hot Water Supply Restored,Improvements in Infrastructure,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-04-09T13:53:30+00:00,Dormitory #18 KPI,1856,⚽️ We invite everyone to watch the football broadcast at the [Trade Union](https://t.me/pskpi) of students ([__Borshchahivska 144a__](https://maps.app.goo.gl/xBwUAC3b7vZBLEAC9)). There will be tea/coffee 💰 and an opportunity to support the collection for a student of the IEE. Start at **22:00**.,positive,"A football broadcast will take place at the Trade Union of students at Borshchahivska 144a, starting at 22:00, with tea and coffee available.",Football Broadcast Invitation,Cultural/Sporting Milestones,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-04-14T07:00:01+00:00,Dormitory #18 KPI,1857,"🔊 The administration would like to draw your attention to the fact that **playing loud music is considered a serious violation**, which may result in the termination of the accommodation agreement in the dormitory. There have already been evictions for this reason. If you are disturbed, please contact the DB at the number on the back of your pass or @ogysuperpol, and you can provide direct evidence of violations (photos/videos) to the dormitory administration directly.",negative,"The administration reminds residents that playing loud music is a serious violation that may lead to termination of accommodation agreements, with previous evictions occurring for this reason.",Loud Music Violations Warning,Other,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-04-19T13:39:25+00:00,Dormitory #18 KPI,1858,**Elections for the Chair of the Student Council of the FEA 👨‍🎓** Do you want to nominate yourself? Then fill out the preliminary registration form (deadline **April 22 at 20:00**). The procedure for approving a candidate: 1. Preliminary registration 2. Writing a resume 3. Collecting signatures 4. Filling out the candidate's application 5. Presenting an election program at the KSF. The head of the election commission of the FEA @vallimarkk will assist with this process and the execution of all points. Link for preliminary registration of candidates👇 https://forms.gle/NJEtqpKTeHVz19Am7,positive,Elections for the Chair of the Student Council of the FEA are approaching. Interested candidates should fill out a preliminary registration form by April 22 at 20:00.,Student Council Elections Open,Political Stability/Positive Reforms,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-04-23T19:36:30+00:00,Dormitory #18 KPI,1859,"The elections for the head of the Student Council of the FEA are approaching, and this is a time for all of us to show activity and influence the life of our faculty. Each of us has unique ideas and plans that can make our student community even better and more active. So we encourage each of you to consider running for the position of head of the Student Council of the FEA! **Write**: @vallimarkk Or **register**: https://forms.gle/NJEtqpKTeHVz19Am7 __💪🏻 Let's create an FEA together where every student can unlock their potential and achieve success!__",positive,"With elections for the head of the Student Council of the FEA approaching, students are encouraged to consider running for the position to contribute to the faculty's community.",Run for Student Council Head,Political Stability/Positive Reforms,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-06T10:30:14+00:00,Dormitory #18 KPI,1861,"💦 Regarding hot water: ""__Scheduled work has begun on the pipeline, estimated time - **until May 13** (inclusive)__"" - Housing and Communal Services.",negative,"Scheduled work on the pipeline has begun, with hot water supply expected to be unavailable until May 13.",Pipeline Work Scheduled,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-06T19:30:00+00:00,Dormitory #18 KPI,1862,"🤩 **Eurovision in the dormitory** Tomorrow, **May 7**, the __first semi-final of the Eurovision Song Contest 2024__ will take place. We invite you to join us for the viewing in the cozy company of dormitory residents! Don’t forget to bring snacks and drinks! The duo __Alyona Alyona and Jerry Heil__ will perform under number 5, so be sure to come and listen to their performance! We will be waiting for you! P.S. Don’t forget to bring chairs 🪑 **Where**: 7th floor hall **When**: 22:00",positive,"The first semi-final of the Eurovision Song Contest 2024 will be held on May 7, with residents invited to watch together in the dormitory.",Eurovision Viewing Party,Cultural/Sporting Milestones,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-08T12:17:11+00:00,Dormitory #18 KPI,1863,"Regarding hot water: ✅ Currently, repair work is ongoing at the CHPP that supplies hot water to the student campus; due to these circumstances, hot water supply is unavailable. ✅ From May 14, 2024, to May 28, 2024, hydraulic tests of the heating networks will be conducted. During this period, hot water supply will also be unavailable 😔",negative,"Repair work is ongoing at the CHPP supplying hot water to the student campus, with hot water supply unavailable. Hydraulic tests of heating networks will occur from May 14 to May 28.",Hot Water Supply Issues,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-08T12:23:36+00:00,Dormitory #18 KPI,1864,"💧**May without water** Hot water supply is absent in the dormitories due to a heating network break and corresponding repair work until May 13 at 23:59. After their completion, hydraulic tests of the pipes will begin until the end of the month. The estimated completion date for all work and return of water, according to Kyivteploenergo: May 28 – 31.",negative,"Hot water supply is absent in the dormitories due to a heating network break and will remain unavailable until May 13, followed by hydraulic tests until the end of the month.",May Water Supply Disruption,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-10T20:00:36+00:00,Dormitory #18 KPI,1866,"📺**Watching the Eurovision final at the Trade Union (partially)** We invite those interested tomorrow to the broadcast of the main musical event of the year at the student trade union. We will watch there until 23:50, and then we will transfer the equipment for further broadcasting to the dormitory with the most attendees, with the possibility of further showing in the dormitory, in the working room. To understand the interest in the dormitories - please like the dormitory numbers ([in the comments](https://t.me/qappos) to this post)👇",positive,"Those interested are invited to watch the Eurovision final at the student trade union, with a broadcast planned until 23:50.",Eurovision Final Broadcast,Cultural/Sporting Milestones,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-11T18:50:03+00:00,Dormitory #18 KPI,1867,We invite you to join the viewing of the Eurovision 2024 final! The poufs are honestly won at the [Trade Union](https://t.me/pskpi) **Where**: 7th floor **When**: 22:00,positive,"Residents are invited to join the viewing of the Eurovision 2024 final at the Trade Union, starting at 22:00.",Join Eurovision Final Viewing,Cultural/Sporting Milestones,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-15T05:25:16+00:00,Dormitory #18 KPI,1868,"Attention!!! Please stock up on water. From 9:30 to 10:00, the water will be turned off. Repair work will be carried out. Approximately until 15:00-16:00. Administration of dormitory 18.",negative,Residents are advised to stock up on water as it will be turned off for repairs from 9:30 to approximately 15:00-16:00.,Water Shutdown Announcement,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-15T20:59:16+00:00,Dormitory #18 KPI,1869,"💡**Power outage** Starting from May 16, hourly power outages may occur in Kyiv and the student campus according to the [schedule](https://www.dtek-kem.com.ua/ua/shutdowns) of Ukrenergo and DTEK. Preliminary outages may occur from 00:00 to 9:00 or from 16:00 to 24:00. @kpicampus",negative,"Starting May 16, hourly power outages may occur in Kyiv and the student campus according to the schedule from Ukrenergo and DTEK.",Planned Power Outages Ahead,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-17T09:37:30+00:00,Dormitory #18 KPI,1871,"⚡️⚡️⚡️**ATTENTION**⚡️⚡️⚡️ Due to **emergency power outages (not according to the schedule)**, there have been increased cases of people being trapped in elevators. Emergency crews are unable to quickly rescue people from traps. Therefore, it has been decided to **turn off the elevators until stabilization schedules for power outages are introduced.** Thank you for your understanding ❤️",negative,"Due to emergency power outages, elevators will be turned off until stabilization schedules are introduced.",Elevators Disabled During Outages,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-19T17:30:28+00:00,Dormitory #18 KPI,1874,"Tomorrow (Monday), there will likely be a **power outage from 18:00 to 22:00**, according to the power outage schedule and the message from [Ukrenergo](https://t.me/Ukrenergo/2851).",negative,"A power outage is likely tomorrow from 18:00 to 22:00, according to the power outage schedule.",Upcoming Power Outage Notice,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-21T08:40:42+00:00,Dormitory #18 KPI,1875,"**🟢 Administration**

**Shelters**
Repairs are planned in 6 dormitories that have shelters by autumn.

**Power Banks**
For emergency charging, most dormitories have [power banks](https://t.me/ecokpi/142) available at the reception.

If you do not have a power bank or it is in poor condition, please request a replacement via @kpicampus_bot.

**Generators**
Will only be used in case of power outages lasting longer than 4 hours, and only for charging flashlights and phones.

@kpicampus",positive,The administration has planned repairs in six dormitories with shelters by autumn and has power banks available for emergency charging.,Summer Accommodation Updates,Improvements in Infrastructure,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-22T09:28:48+00:00,Dormitory #18 KPI,1876,"🔥🔥🔥Only 3 days left! 🔥🔥🔥
**On 24.05.24, we invite you to ""POLYANA FEST""!!!**🕺🏻🤸🏻‍♂️🎸🎡🍭🍹🌮🌭
Spend your Friday in a useful and interesting way! 
We are sure that everyone will find something interesting to do and enjoy, and you will also contribute to a good cause. Donations collected at the festival will be transferred to [Charitable Foundation ""Support of the Armed Forces of Ukraine 'Kyiv Polytechnic'""](https://t.me/kpifond), which supports KPI students defending Ukraine!

✌️✌️✌️Exciting and delicious locations await you! 
🏃🏼‍♀️**Sports:** tug of war, darts, table tennis, arm wrestling, board games, chess, table football.
[REGISTER HERE](https://docs.google.com/forms/d/e/1FAIpQLSdNZca8P9nULbtM3TlKWerz0llK4NOcKeEy2mkOh9v_XqOE2w/viewform) ** and you will have SPORTS!**
📸**PHOTO ZONE**
👑**Beauty Zone**: body art, mehendi tattoos, face painting, and more.
🎹**CONCERT** of invited guests and an open mic for those who wish. [REGISTER HERE](https://docs.google.com/forms/d/e/1FAIpQLSebXAbpMPoMSEED4CZC_WLVgJXnT-PAYuAo2eeN7JuuI2JP-g/viewform) and you will have GLORY!
🍩🥤**FOOD COURT:** Treats from the best chefs of the Student Campus and partners. We will also have real barbecue and refreshing drinks!

❤️ Bring your friends, neighbors, teachers, and come!  

🕓**When: 24.05.2024 from 15:00 to 20:00**
📍**Where: Square of Building No. 12, ""Polyana"" Park.**",positive,"On May 24, a festival called 'POLYANA FEST' will take place from 15:00 to 20:00, with proceeds supporting the Armed Forces of Ukraine.",Join Us for Polyana Fest,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-05-28T13:43:54+00:00,Dormitory #18 KPI,1879,"UPD: The hot water supply shutdown has been extended until June 10.

@kpicampus",negative,The hot water supply shutdown has been extended until June 10.,Hot Water Shutdown Extended,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-06-04T08:05:43+00:00,Dormitory #18 KPI,1881,"🟢 **Administration**

**Accommodation**
The accommodation algorithm for the summer will be announced tomorrow, based on a similar, [last year's principle](https://t.me/kpicampus/1580).

The number of accommodation places for the next academic year is planned to increase by 1,500. Instructions for accommodation will be available by July 17.

**Elevators**
Elevators are starting to resume operation, but it is necessary to monitor the outage schedules to avoid getting stuck in the elevator in the middle of the night.

**Inventory**
From June 5 to June 7, an inventory commission will check the current state of inventory in the rooms.

@kpicampus",positive,"The accommodation algorithm for summer will be announced tomorrow, with plans to increase accommodation places for the next academic year by 1,500.",Summer Accommodation Plans,Improvements in Infrastructure,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-06-10T07:55:09+00:00,Dormitory #18 KPI,1886,"According to Kyivteploenergo, the hot water shutdown has been postponed to June 17...😢😢😢",negative,The hot water shutdown has been postponed to June 17.,Hot Water Repair Delayed,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-06-14T08:22:24+00:00,Dormitory #18 KPI,1887,"‼️ **Debates of candidates for the position of rector of KPI**

Candidates who made it to the second round of elections will participate in the debates: Anatoliy Melnychenko and Oleksiy Zhuchenko.

The debates will take place without spectators and guests. Everyone interested will be able to watch the online broadcast.

**Proposed topics for discussion:**
🔹 paths and prospects for the development of the university;
🔹 vision of personnel policy at the university;
🔹 functioning of various areas of the university's activities.

⏰ **When:** June 14 at 15:00
📌 **Where:** [online broadcast on KPI Media](https://youtube.com/live/jPCLBt9x6Kg?feature=share)",positive,"Debates for the position of rector of KPI will feature candidates Anatoliy Melnychenko and Oleksiy Zhuchenko on June 14 at 15:00, broadcast online.",Rector Election Debates Scheduled,Political Stability/Positive Reforms,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-06-15T10:48:38+00:00,Dormitory #18 KPI,1888,"**🍸 Bachelor Party is coming…** 

Tired of thinking about studying for hours? The exam session is almost over, so it's time to think a little about yourself. Time to relax, party, and unwind! We invite everyone to the **Bachelor Party**, organized in honor of the end of the semester.

Forget about power outages, they won't stop us from having a great time!

What awaits you:
• A closed party in the style of the 2000s for KPI students and their friends
• A bar with a student menu
• Charity auctions, raffles, and beer pong
• Vibe music from a DJ

**When and where?**
June 27, from 18:00 to 23:00
[Forsage Dance Club, 51A Harnytnaya St.](https://maps.app.goo.gl/5qgPnR5j9pyYZnV86)

**Theme:**
American style, 2000s party

Entry **only with flyers**. They can be [purchased online](https://forms.gle/B1VZn1AdJy5kik6UA) for 150 UAH and picked up at the KPI Student Committee or at the club entrance (read more in the form). At the party, go to the bar and exchange the flyer for one free cocktail ""Sportcomplex"" 🍹

Bring your friends, come to the party, and together create the brightest memories of this summer ✨

[Student Council of the Faculty of Physics and Technology 💙](https://t.me/students_ipt)",positive,"A Bachelor Party will be held on June 27 from 18:00 to 23:00 at Forsage Dance Club, celebrating the end of the semester with various activities.",Bachelor Party Announcement,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-06-17T08:56:20+00:00,Dormitory #18 KPI,1889,"UPD*3: According to **Kyivteploenergo**, the repair of the hot water supply has been extended until 23:00 today.

Estimated return time: tonight — tomorrow morning.

@kpicampus",negative,"The repair of the hot water supply has been extended until 23:00 today, with an estimated return time tonight or tomorrow morning.",Hot Water Repair Update,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-06-22T09:31:16+00:00,Dormitory #18 KPI,1891,"✋**Greetings, dear community!** 

Following the beautiful saying of Napoleon Bonaparte...
Who does not wish to feed their own army will soon feed someone else's...
...we have decided to create a **military-technical association at KPI that will do ✨interesting things✨**

**Who do we need?** Everyone. Really, everyone. If you want and can, we are waiting for you! Design, coding, soldering, testing - there are plenty of places for working hands. __And if you also have a sharp mind - you are priceless__, and for us, it means endless happiness to have such a person on the team (and besides, it’s additional experience for you😏)

Let’s work together to ensure that the brave can deliver ""death to the enemies"" effectively!🫦

[Fill out the form and join us](https://forms.gle/VBQZWPxXuzjA1ouQ7)

Take the opportunity now🦅",positive,"A military-technical association is being created at KPI, seeking participants for various roles in design, coding, and testing.",Join Military-Technical Association,Improvements in Infrastructure,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-08-06T09:22:01+00:00,Dormitory #18 KPI,1904,"🟢 **Administration 06.08**

**Accommodation**
Will begin on August 26, and by the end of the week, there will be lists for accommodation from faculties and institutes. A total of about 9,000 students are planned for mixed learning.

**Masters**
By August 2, they should have written an [application](https://docs.google.com/document/d/13FJxmoUKzXYeRo9T8oGxshdi3MXm1faIDpQwAO6Tk1E/edit?usp=sharing) for a change in payment format and extension of residence in the dormitory until August 31.

If you have not written an application, please contact the head of the dormitory.

**Hot Water**
In some dormitories, there has been no hot water for 3 months due to major repair work.

**Elevators**
Due to the stabilization of electricity supply, the operation of most elevators will be restored.

@kpicampus",negative,"Accommodation for approximately 9,000 students will begin on August 26, with lists from faculties and institutes available by the end of the week. Master's students must submit applications for a change in payment format and dormitory extension by August 2. Some dormitories have lacked hot water for three months due to repairs, but the operation of most elevators will resume with the stabilization of electricity supply.",Accommodation Plans for Students,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-08-09T13:53:40+00:00,Dormitory #18 KPI,1906,"🕯**A graduate of the Faculty of Electrical Engineering and Automation, Yevhen Oleksandrovych Yurdyha, gave his life for the independence of Ukraine.**

Yevhen graduated from our faculty in 2012 with a specialization in ""Electric Stations"".
During his studies, he was an active member of student self-government, serving as the head of the Student Council of the KPI Student Campus. After graduation, he worked in the department of administrative and economic work at KPI. He then worked at Yudjin Energy.
After the start of the full-scale invasion, he went to defend his homeland.
While carrying a wounded comrade from the battlefield during a heavy fight, he died as a hero.

The EEA team expresses sincere condolences to the family and friends of the deceased.

The time and place of the burial will be announced later.",negative,"Yevhen Oleksandrovych Yurdyha, a 2012 graduate of the Faculty of Electrical Engineering and Automation, sacrificed his life for Ukraine's independence. He was active in student self-government and worked at KPI and Yudjin Energy before joining the defense efforts after the invasion. He died heroically while rescuing a wounded comrade. The EEA team extends condolences to his family and friends, with burial details to be announced later.",Tribute to Fallen Graduate,Other,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-08-18T16:30:04+00:00,Dormitory #18 KPI,1912,"Possible **outages** tomorrow, August 19 **from 19:00 to 21:00** — [Ukrenergo](https://t.me/Ukrenergo/3177).

The schedule is posted in the [dormitory channel](https://t.me/kpi_hostel18/1870).",negative,"Possible power outages are expected tomorrow, August 19, from 19:00 to 21:00, as indicated by Ukrenergo. The schedule is available in the dormitory channel.",Scheduled Power Outages Tomorrow,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-08-19T15:34:00+00:00,Dormitory #18 KPI,1913,Outage. Do not get stuck in the elevator🥺,negative,There is an outage; residents are advised to avoid getting stuck in elevators.,Elevator Safety Warning,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-08-21T13:36:43+00:00,Dormitory #18 KPI,1917,"Hello everyone! Thank you for supporting the fundraiser for my dad. We raised a total of 42,000 UAH: 25,700 UAH was raised on my bank account, 10,000 UAH on the girl's account, and I personally contributed 7,000 UAH. We sent $1,000 in equivalent to my dad's brigade. With this money, last week we repaired the car, which is now actively used. Thank you to everyone who joined, and it was very unexpected that together we could raise such an amount.",positive,"A fundraiser for my father has raised a total of 42,000 UAH, with contributions from various sources. The funds were used to repair a vehicle for my father's brigade, which is now actively in use. Thank you to everyone who contributed.",Fundraiser Success for Veteran,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-08-23T15:15:23+00:00,Dormitory #18 KPI,1931,"🙌 **Recruitment of volunteers to assist with accommodation**

We are looking for volunteers who are ready to help newcomers with accommodation! This is a great opportunity to meet new people and make the lives of first-year students in the student campus easier.

If you have some free time and want to do something useful – fill out the [form at the link](https://forms.gle/3i48ThrZcRTxM3e68) **by August 25 inclusive.** We look forward to having you on our team!

@kpicampus",positive,Volunteers are needed to assist newcomers with accommodation. This is an opportunity to help first-year students and meet new people. Interested individuals should fill out the form by August 25.,Volunteers Needed for Accommodation,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-08-26T06:11:48+00:00,Dormitory #18 KPI,1932,"During an alert, do not use elevators for safety reasons.
Please note that the water pressure has dropped; it may be worth storing some water.",negative,"During alerts, residents are advised not to use elevators for safety. Additionally, water pressure has decreased, so it may be prudent to store some water.",Elevator Use During Alerts,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-08-28T14:46:15+00:00,Dormitory #18 KPI,1933,"🌡 **Hot water shutdown**

**Due to emergency work by Kyivteploenergo, there is no hot water in some dormitories.**

Hot water supply is planned to be restored by the evening of August 29.

@kpicampus",negative,"Due to emergency work by Kyivteploenergo, hot water is unavailable in some dormitories, with restoration planned by the evening of August 29.",Hot Water Shutdown Alert,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-09-04T13:55:53+00:00,Dormitory #18 KPI,1935,"Dear dormitory residents, due to the constant shelling of our cities (Kyiv, Poltava, Sumy, Lviv, and others) by the enemy, we strongly urge you not to ignore air raid signals and to hide in shelters in a timely manner. Take care of yourselves.",negative,"Residents are reminded to heed air raid signals and seek shelter promptly due to ongoing shelling in various cities, including Kyiv.",Safety Reminder During Shelling,Public Safety Risks,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-09-09T07:53:37+00:00,Dormitory #18 KPI,1937,"**Dear residents of the dormitories! We would like to remind you of the simple rules for living in the dormitories, specifically regarding the use of common areas.** **It is strictly prohibited:** 😡To flush down the toilets: hygiene products, bags, cotton pads, cotton swabs, wet wipes, food scraps (and not just scraps), vegetables, fruits, socks and underwear, dead fish and hamsters. 😡To pour down sinks and washbasins: used tea leaves, coffee grounds, hot grease, food scraps, etc. 😡To leave garbage in bags under the doors of rooms, in kitchens, hallways, and restrooms! **Failure to comply with these rules leads to sad consequences: clogged sewage, pipe bursts, unpleasant odors, and the inability for residents to use the common areas.** **Respect the place where you live, your neighbors, and the work of the technical staff – plumbers and cleaners.**",negative,"Dormitory residents are reminded of important rules regarding the use of common areas, including prohibitions on flushing inappropriate items and leaving garbage in shared spaces, to prevent plumbing issues and maintain cleanliness.",Dormitory Living Rules Reminder,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-09-12T15:55:56+00:00,Dormitory #18 KPI,1939,Possible power outage at 19:00. Please pay attention to this when using the elevator.,negative,"A power outage is possible at 19:00, and residents should be cautious when using elevators.",Power Outage Alert at 19:00,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-09-19T09:54:30+00:00,Dormitory #18 KPI,1942,"Excursion to the State Museum of KPI named after Igor Sikorsky will take place on September 26, 2024. Gathering at 15:30 in the lobby of the first floor. For details, please contact the educational work specialist (room 6-00).",positive,"An excursion to the State Museum of KPI named after Igor Sikorsky is scheduled for September 26, 2024, with gathering at 15:30 in the lobby of the first floor. For more details, contact the educational work specialist.",KPI Museum Excursion Scheduled,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-10-12T10:00:17+00:00,Dormitory #20 KPI🇺🇦,1111,"🌡️ **Heating Network Repairs**

In some dormitories on Braichevskogo and Yangel streets, there is no hot water supply.

Estimated return time, according to Kyivteploenergo: tomorrow at 15:00.

@kpicampus",negative,Some dormitories on Braichevskogo and Yangel streets are currently without hot water. Kyivteploenergo estimates that service will resume tomorrow at 15:00.,Hot Water Outage in Dorms,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2023-10-17T12:44:22+00:00,Dormitory #20 KPI🇺🇦,1112,"🟢 **Administration**

**Points of Resilience**
**Points of resilience will be in working rooms 9, 13, and 14 of the dormitories. They promise to organize a PR in each dormitory that has a shelter and a working generator.**

**Heating**
**It will gradually appear in the student campus by the end of the week.**

**Windows**
**The student campus purchased windows through a tender that were supposed to insulate the dormitories, but during installation, it turned out that the specifications indicated windows of the wrong size.**

Therefore, the replacement of windows in the dormitories is postponed indefinitely.

**Flood**
**On Friday, the basement of dormitory 10 was flooded due to a pipe malfunction.**

@kpicampus",negative,"Points of resilience will be established in working rooms 9, 13, and 14 of the dormitories, with plans for public relations in each dormitory that has a shelter and a functioning generator. Heating is expected to gradually return to the student campus by the end of the week. The installation of windows intended to insulate the dormitories has been delayed indefinitely due to incorrect specifications. Additionally, the basement of dormitory 10 was flooded on Friday due to a pipe malfunction.",Dormitory Updates: Resilience Points,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2023-10-27T14:20:50+00:00,Dormitory #20 KPI🇺🇦,1116,"Hello everyone🎃

We remind you that tomorrow in our dormitory there will be a quest and a costume contest👻

Prizes:
1st place - 2 tickets to the fear room on Khreshchatyk;
2nd place - craft mulled wine;
3rd place - 2 pizzas;
4th place - work off (4 months);
5th place - 2 keychains ""Hero of the Glade"";
6th place - 2 raincoats.

Register, the number of places is limited😉👇

https://docs.google.com/forms/d/1ZkQ8TUFlVYIoFa9u_dnnnXeXZumYc6-XeFhcY5Zayn0/viewform?ts=6536495c&edit_requested=true",positive,"A quest and costume contest will take place tomorrow in the dormitory, with various prizes for participants.",Costume Contest Tomorrow!,Community Events or Achievements,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2023-11-11T07:30:27+00:00,Dormitory #20 KPI🇺🇦,1120,"🌡️ **Repair Work on Heating Networks**

Today from 9:00, there is no hot water supply and heating in most dormitories.

Estimated return time: 12:00 on November 12.

@kpicampus",negative,Most dormitories are without hot water and heating today from 9:00. The estimated return time is 12:00 on November 12.,Heating Outage in Dormitories,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2023-11-12T19:21:34+00:00,Dormitory #20 KPI🇺🇦,1121,"Hello everyone!

Very soon, we want to hold a musical evening in our dormitory ♥️🎶

We know that many talented people live here, so anyone who can play any musical instruments or sing and wants to perform and help us is welcome🫂
(Write ""+"" to @Andrewkrulko)

**P.S. For help, we will close 4 months of work off🥰**

With love, student council🤍!",positive,"A musical evening is planned soon in the dormitory, inviting residents who can perform to participate.",Musical Evening Planned Soon,Community Events or Achievements,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2023-12-05T10:44:32+00:00,Dormitory #20 KPI🇺🇦,1122,"🤖 **At Night on Mobile**

From 23:00 to 6:00, KPI Telecom will turn off the internet due to scheduled technical work.

@kpicampus",negative,KPI Telecom will turn off the internet from 23:00 to 6:00 for scheduled technical work.,Internet Downtime Scheduled,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2023-12-11T15:57:22+00:00,Dormitory #20 KPI🇺🇦,1123,"🚰 **Message from the Future**

According to Kyivteploenergo, starting tomorrow at 9:00, there will be no water supply.

The estimated return time will be communicated by Kyivteploenergo tomorrow, based on the volume of work.

@kpicampus",negative,"Starting tomorrow at 9:00, there will be a water supply interruption, with the estimated return time to be announced by Kyivteploenergo.",Water Supply Disruption Tomorrow,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
